"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"8534694","0.031","1042","18:2 trans-Octadecadienoic"
"8534695","6.31","1042","18:2 Octadecadienoic (Linoleic)"
"8534696","0.078","1042","20:0 Eicosanoic (Arachidic)"
"8534697","0.0","1042","18:3 trans-Octadecatrienoic"
"8534698","0.013","1042","18:3 g-Linolenic"
"8534699","0.0","1042","20:1 trans-Eicosenoic"
"8534700","0.35","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8534701","0.289","1042","18:3 Octadecatrienoic (Linolenic)"
"8534702","0.0","1042","21:0 Heneicosanoic"
"8534703","0.036","1042","18:2 conj Linoleic"
"8534704","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8534705","0.274","1042","20:2 Eicosadienoic"
"8534706","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"8534707","0.014","1042","22:0 Docosanoic (Behenic)"
"8534708","0.053","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8534709","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8534710","0.003","1042","22:1 Cetoleic"
"8534711","0.006","1042","22:1 Docosaenoic (Erucic)"
"8534712","0.04","1042","20:3 11,14,17-Eicosatrienoic"
"8534713","0.193","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8534714","0.0","1042","23:0 Tricosanoic"
"8534715","0.003","1042","22:2 Docosadienoic"
"8534716","0.002","1042","24:0 Tetracosanoic (Lignoceric)"
"8534717","0.004","1042","20:5 Eicosapentaenoic"
"8534718","0.0","1042","24:1 Tetracosaenoic (Nervonic)"
"8534719","0.0","1042","22:3 Docosatrienoic"
"8534720","0.057","1042","22:4 Docosatetraenoic"
"8534721","0.034","1042","22:5 Docosapentaenoic"
"8534722","0.01","1042","22:6 Docosahexaenoic"
"8534723","13.5","1042","Total SFA"
"8534724","17.2","1042","Total Cis MUFA"
"8534725","7.28","1042","Total Cis PUFA"
"8534726","0.15","1042","Total Trans FA"
"8534727","6.37","1004","Ash"
"8534728","6.62","1001","nitrogen"
"8534729","38.2","1003","Fat"
"8534730","9.13","1027","Moisture"
"8534731","16.0","1009","Calcium"
"8534732","0.149","1009","Copper"
"8534733","1.19","1009","Iron"
"8534734","34.7","1009","Magnesium"
"8534735","0.0197","1009","Manganese"
"8534736","340.0","1009","Phosphorus"
"8534737","504.0","1009","Potassium"
"8534738","1930.0","1009","Sodium"
"8534739","3.94","1009","Zinc"
"8534740","0.002","1042","4:0 Butanoic (Butyric)"
"8534741","0.0","1042","5:0 Pentanoic (Valeric)"
"8534742","0.0","1042","6:0 Hexanoic (Caproic)"
"8534743","0.0","1042","7:0 Heptanoic (Enanthic)"
"8534744","0.007","1042","8:0 Octanoic (Caprylic)"
"8534745","0.0","1042","9:0 Nonanoic (Pelargonic)"
"8534746","0.032","1042","10:0 Decanoic (Capric)"
"8534747","0.0","1042","11:0 Undecanoic"
"8534748","0.071","1042","12:0 Dodecanoic (Lauric)"
"8534749","0.0","1042","12:1 Dodecenoic"
"8534750","0.462","1042","14:0 Tetradecanoic (Myristic)"
"8534751","0.0","1042","14:1 trans-Tetradecenoic"
"8534752","0.007","1042","14:1 Tetradecenoic (Myristoleic)"
"8534753","0.017","1042","15:0 Pentadecanoic"
"8534754","0.0","1042","15:1 Pentadecenoic"
"8534755","7.96","1042","16:0 Hexadecanoic (Palmitic)"
"8534756","0.003","1042","16:1 trans-Hexadecenoic"
"8534757","0.743","1042","16:1 Hexadecenoic (Palmitoleic)"
"8534758","0.089","1042","17:0 Heptadecanoic (Margaric)"
"8534759","0.092","1042","17:1 Heptadecenoic (Margaroleic)"
"8534760","3.8","1042","18:0 Octadecanoic (Stearic)"
"8534761","0.052","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8534762","14.5","1042","18:1 Octadecenoic (incl. Oleic)"
"8534763","0.015","1042","18:2 trans-Octadecadienoic"
"8534764","4.39","1042","18:2 Octadecadienoic (Linoleic)"
"8534765","0.072","1042","20:0 Eicosanoic (Arachidic)"
"8534766","0.0","1042","18:3 trans-Octadecatrienoic"
"8534767","0.009","1042","18:3 g-Linolenic"
"8534768","0.0","1042","20:1 trans-Eicosenoic"
"8534769","0.328","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8534770","0.308","1042","18:3 Octadecatrienoic (Linolenic)"
"8534771","0.0","1042","21:0 Heneicosanoic"
"8534772","0.023","1042","18:2 conj Linoleic"
"8534773","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8534774","0.207","1042","20:2 Eicosadienoic"
"8534775","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"8534776","0.01","1042","22:0 Docosanoic (Behenic)"
"8534777","0.037","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8534778","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8534779","0.003","1042","22:1 Cetoleic"
"8534780","0.004","1042","22:1 Docosaenoic (Erucic)"
"8534781","0.046","1042","20:3 11,14,17-Eicosatrienoic"
"8534782","0.161","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8534783","0.0","1042","23:0 Tricosanoic"
"8534784","0.003","1042","22:2 Docosadienoic"
"8534785","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"8534786","0.006","1042","20:5 Eicosapentaenoic"
"8534787","0.0","1042","24:1 Tetracosaenoic (Nervonic)"
"8534788","0.0","1042","22:3 Docosatrienoic"
"8534789","0.041","1042","22:4 Docosatetraenoic"
"8534790","0.036","1042","22:5 Docosapentaenoic"
"8534791","0.007","1042","22:6 Docosahexaenoic"
"8534792","12.5","1042","Total SFA"
"8534793","15.7","1042","Total Cis MUFA"
"8534794","5.25","1042","Total Cis PUFA"
"8534795","0.07","1042","Total Trans FA"
"8534796","5.24","1004","Ash"
"8534797","5.94","1001","nitrogen"
"8534798","36.7","1003","Fat"
"8534799","18.5","1027","Moisture"
"8534800","13.2","1009","Calcium"
"8534801","0.137","1009","Copper"
"8534802","1.24","1009","Iron"
"8534803","31.1","1009","Magnesium"
"8534804","0.0317","1009","Manganese"
"8534805","370.0","1009","Phosphorus"
"8534806","407.0","1009","Potassium"
"8534807","1340.0","1009","Sodium"
"8534808","3.67","1009","Zinc"
"8534809","0.002","1042","4:0 Butanoic (Butyric)"
"8534810","0.0","1042","5:0 Pentanoic (Valeric)"
"8534811","0.0","1042","6:0 Hexanoic (Caproic)"
"8534812","0.0","1042","7:0 Heptanoic (Enanthic)"
"8534813","0.006","1042","8:0 Octanoic (Caprylic)"
"8534814","0.0","1042","9:0 Nonanoic (Pelargonic)"
"8534815","0.047","1042","10:0 Decanoic (Capric)"
"8534816","0.0","1042","11:0 Undecanoic"
"8534817","0.039","1042","12:0 Dodecanoic (Lauric)"
"8534818","0.001","1042","12:1 Dodecenoic"
"8534819","0.617","1042","14:0 Tetradecanoic (Myristic)"
"8534820","0.0","1042","14:1 trans-Tetradecenoic"
"8534821","0.014","1042","14:1 Tetradecenoic (Myristoleic)"
"8534822","0.018","1042","15:0 Pentadecanoic"
"8534823","0.0","1042","15:1 Pentadecenoic"
"8534824","9.37","1042","16:0 Hexadecanoic (Palmitic)"
"8534825","0.008","1042","16:1 trans-Hexadecenoic"
"8534826","1.28","1042","16:1 Hexadecenoic (Palmitoleic)"
"8534827","0.102","1042","17:0 Heptadecanoic (Margaric)"
"8534828","0.102","1042","17:1 Heptadecenoic (Margaroleic)"
"8534829","3.99","1042","18:0 Octadecanoic (Stearic)"
"8534830","0.122","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8534831","17.0","1042","18:1 Octadecenoic (incl. Oleic)"
"8534832","0.028","1042","18:2 trans-Octadecadienoic"
"8534833","5.16","1042","18:2 Octadecadienoic (Linoleic)"
"8534834","0.082","1042","20:0 Eicosanoic (Arachidic)"
"8534835","0.0","1042","18:3 trans-Octadecatrienoic"
"8534836","0.011","1042","18:3 g-Linolenic"
"8534837","0.0","1042","20:1 trans-Eicosenoic"
"8534838","0.342","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8534839","0.193","1042","18:3 Octadecatrienoic (Linolenic)"
"8534840","0.0","1042","21:0 Heneicosanoic"
"8534841","0.05","1042","18:2 conj Linoleic"
"8534842","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8534843","0.21","1042","20:2 Eicosadienoic"
"8534844","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"8534845","0.015","1042","22:0 Docosanoic (Behenic)"
"8534846","0.039","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8534847","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8534848","0.004","1042","22:1 Cetoleic"
"8534849","0.006","1042","22:1 Docosaenoic (Erucic)"
"8534850","0.028","1042","20:3 11,14,17-Eicosatrienoic"
"8534851","0.158","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8534852","0.0","1042","23:0 Tricosanoic"
"8534853","0.004","1042","22:2 Docosadienoic"
"8534854","0.002","1042","24:0 Tetracosanoic (Lignoceric)"
"8534855","0.002","1042","20:5 Eicosapentaenoic"
"8534856","0.002","1042","24:1 Tetracosaenoic (Nervonic)"
"8534857","0.0","1042","22:3 Docosatrienoic"
"8534858","0.048","1042","22:4 Docosatetraenoic"
"8534859","0.024","1042","22:5 Docosapentaenoic"
"8534860","0.006","1042","22:6 Docosahexaenoic"
"8534861","14.3","1042","Total SFA"
"8534862","18.8","1042","Total Cis MUFA"
"8534863","5.88","1042","Total Cis PUFA"
"8534864","0.16","1042","Total Trans FA"
"8534865","0.25","1024","Fructose"
"8534866","0.25","1024","Glucose"
"8534867","0.25","1024","Lactose"
"8534868","0.25","1024","Maltose"
"8534869","4.16","1024","Sucrose"
"8534870","0.1","1030","Galactose"
"8534871","6.91","1004","Ash"
"8534872","6.93","1001","nitrogen"
"8534873","35.1","1003","Fat"
"8534874","10.3","1027","Moisture"
"8534875","10.8","1009","Calcium"
"8534876","0.113","1009","Copper"
"8534877","1.38","1009","Iron"
"8534878","33.9","1009","Magnesium"
"8534879","0.0332","1009","Manganese"
"8534880","413.0","1009","Phosphorus"
"8534881","452.0","1009","Potassium"
"8534882","1720.0","1009","Sodium"
"8534883","3.37","1009","Zinc"
"8534884","0.25","1024","Fructose"
"8534885","0.25","1024","Glucose"
"8534886","0.25","1024","Lactose"
"8534887","0.25","1024","Maltose"
"8534888","4.29","1024","Sucrose"
"8534889","0.1","1030","Galactose"
"8534890","0.002","1042","4:0 Butanoic (Butyric)"
"8534891","0.0","1042","5:0 Pentanoic (Valeric)"
"8534892","0.002","1042","6:0 Hexanoic (Caproic)"
"8534893","0.0","1042","7:0 Heptanoic (Enanthic)"
"8534894","0.005","1042","8:0 Octanoic (Caprylic)"
"8534895","0.0","1042","9:0 Nonanoic (Pelargonic)"
"8534896","0.041","1042","10:0 Decanoic (Capric)"
"8534897","0.0","1042","11:0 Undecanoic"
"8534898","0.036","1042","12:0 Dodecanoic (Lauric)"
"8534899","0.001","1042","12:1 Dodecenoic"
"8534900","0.488","1042","14:0 Tetradecanoic (Myristic)"
"8534901","0.0","1042","14:1 trans-Tetradecenoic"
"8534902","0.007","1042","14:1 Tetradecenoic (Myristoleic)"
"8534903","0.014","1042","15:0 Pentadecanoic"
"8534904","0.0","1042","15:1 Pentadecenoic"
"8534905","8.58","1042","16:0 Hexadecanoic (Palmitic)"
"8534906","0.005","1042","16:1 trans-Hexadecenoic"
"8534907","0.976","1042","16:1 Hexadecenoic (Palmitoleic)"
"8534908","0.064","1042","17:0 Heptadecanoic (Margaric)"
"8534909","0.067","1042","17:1 Heptadecenoic (Margaroleic)"
"8534910","4.07","1042","18:0 Octadecanoic (Stearic)"
"8534911","0.09","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8534912","15.2","1042","18:1 Octadecenoic (incl. Oleic)"
"8534913","0.026","1042","18:2 trans-Octadecadienoic"
"8534914","5.2","1042","18:2 Octadecadienoic (Linoleic)"
"8534915","0.063","1042","20:0 Eicosanoic (Arachidic)"
"8534916","0.0","1042","18:3 trans-Octadecatrienoic"
"8534917","0.015","1042","18:3 g-Linolenic"
"8534918","0.0","1042","20:1 trans-Eicosenoic"
"8534919","0.283","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8534920","0.246","1042","18:3 Octadecatrienoic (Linolenic)"
"8534921","0.0","1042","21:0 Heneicosanoic"
"8534922","0.039","1042","18:2 conj Linoleic"
"8534923","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8534924","0.204","1042","20:2 Eicosadienoic"
"8534925","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"8534926","0.01","1042","22:0 Docosanoic (Behenic)"
"8534927","0.043","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8534928","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8534929","0.004","1042","22:1 Cetoleic"
"8534930","0.005","1042","22:1 Docosaenoic (Erucic)"
"8534931","0.031","1042","20:3 11,14,17-Eicosatrienoic"
"8534932","0.166","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8534933","0.0","1042","23:0 Tricosanoic"
"8534934","0.003","1042","22:2 Docosadienoic"
"8534935","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"8534936","0.006","1042","20:5 Eicosapentaenoic"
"8534937","0.001","1042","24:1 Tetracosaenoic (Nervonic)"
"8534938","0.001","1042","22:3 Docosatrienoic"
"8534939","0.044","1042","22:4 Docosatetraenoic"
"8534940","0.025","1042","22:5 Docosapentaenoic"
"8534941","0.012","1042","22:6 Docosahexaenoic"
"8534942","13.4","1042","Total SFA"
"8534943","16.6","1042","Total Cis MUFA"
"8534944","5.99","1042","Total Cis PUFA"
"8534945","0.12","1042","Total Trans FA"
"8534946","6.84","1004","Ash"
"8534947","7.14","1001","nitrogen"
"8534948","36.4","1003","Fat"
"8534949","10.1","1027","Moisture"
"8534950","14.8","1009","Calcium"
"8534951","0.139","1009","Copper"
"8534952","1.38","1009","Iron"
"8534953","36.8","1009","Magnesium"
"8534954","0.0191","1009","Manganese"
"8534955","378.0","1009","Phosphorus"
"8534956","515.0","1009","Potassium"
"8534957","1760.0","1009","Sodium"
"8534958","5.25","1009","Zinc"
"8534959","0.25","1024","Fructose"
"8534960","0.25","1024","Glucose"
"8534961","0.25","1024","Lactose"
"8534962","0.25","1024","Maltose"
"8534963","2.44","1024","Sucrose"
"8534964","0.1","1030","Galactose"
"8534965","0.002","1042","4:0 Butanoic (Butyric)"
"8534966","0.0","1042","5:0 Pentanoic (Valeric)"
"8534967","0.0","1042","6:0 Hexanoic (Caproic)"
"8534968","0.0","1042","7:0 Heptanoic (Enanthic)"
"8534969","0.004","1042","8:0 Octanoic (Caprylic)"
"8534970","0.0","1042","9:0 Nonanoic (Pelargonic)"
"8534971","0.028","1042","10:0 Decanoic (Capric)"
"8534972","0.0","1042","11:0 Undecanoic"
"8534973","0.032","1042","12:0 Dodecanoic (Lauric)"
"8534974","0.001","1042","12:1 Dodecenoic"
"8534975","0.376","1042","14:0 Tetradecanoic (Myristic)"
"8534976","0.001","1042","14:1 trans-Tetradecenoic"
"8534977","0.005","1042","14:1 Tetradecenoic (Myristoleic)"
"8534978","0.011","1042","15:0 Pentadecanoic"
"8534979","0.0","1042","15:1 Pentadecenoic"
"8534980","6.96","1042","16:0 Hexadecanoic (Palmitic)"
"8534981","0.003","1042","16:1 trans-Hexadecenoic"
"8534982","0.657","1042","16:1 Hexadecenoic (Palmitoleic)"
"8534983","0.074","1042","17:0 Heptadecanoic (Margaric)"
"8534984","0.086","1042","17:1 Heptadecenoic (Margaroleic)"
"8534985","3.96","1042","18:0 Octadecanoic (Stearic)"
"8534986","0.069","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8534987","12.8","1042","18:1 Octadecenoic (incl. Oleic)"
"8534988","0.012","1042","18:2 trans-Octadecadienoic"
"8534989","2.89","1042","18:2 Octadecadienoic (Linoleic)"
"8534990","0.055","1042","20:0 Eicosanoic (Arachidic)"
"8534991","0.0","1042","18:3 trans-Octadecatrienoic"
"8534992","0.009","1042","18:3 g-Linolenic"
"8534993","0.0","1042","20:1 trans-Eicosenoic"
"8534994","0.22","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8534995","0.125","1042","18:3 Octadecatrienoic (Linolenic)"
"8534996","0.0","1042","21:0 Heneicosanoic"
"8534997","0.025","1042","18:2 conj Linoleic"
"8534998","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8534999","0.127","1042","20:2 Eicosadienoic"
"8535000","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"8535001","0.015","1042","22:0 Docosanoic (Behenic)"
"8535002","0.028","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8535003","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8535004","0.004","1042","22:1 Cetoleic"
"8535005","0.003","1042","22:1 Docosaenoic (Erucic)"
"8535006","0.017","1042","20:3 11,14,17-Eicosatrienoic"
"8535007","0.151","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8535008","0.0","1042","23:0 Tricosanoic"
"8535009","0.001","1042","22:2 Docosadienoic"
"8535010","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"8535011","0.003","1042","20:5 Eicosapentaenoic"
"8535012","0.001","1042","24:1 Tetracosaenoic (Nervonic)"
"8535013","0.0","1042","22:3 Docosatrienoic"
"8535014","0.041","1042","22:4 Docosatetraenoic"
"8535015","0.018","1042","22:5 Docosapentaenoic"
"8535016","0.006","1042","22:6 Docosahexaenoic"
"8535017","11.5","1042","Total SFA"
"8535018","13.8","1042","Total Cis MUFA"
"8535019","3.41","1042","Total Cis PUFA"
"8535020","0.09","1042","Total Trans FA"
"8535021","4.77","1004","Ash"
"8535022","6.32","1001","nitrogen"
"8535023","34.1","1003","Fat"
"8535024","19.8","1027","Moisture"
"8535025","13.0","1009","Calcium"
"8535026","0.12","1009","Copper"
"8535027","1.18","1009","Iron"
"8535028","34.3","1009","Magnesium"
"8535029","0.0382","1009","Manganese"
"8535030","388.0","1009","Phosphorus"
"8535031","460.0","1009","Potassium"
"8535032","1320.0","1009","Sodium"
"8535033","3.63","1009","Zinc"
"8535034","0.051","1042","10:0 Decanoic (Capric)"
"8535035","","1042","11:0 Undecanoic"
"8535036","0.044","1042","12:0 Dodecanoic (Lauric)"
"8535037","0.001","1042","12:1 Dodecenoic"
"8535038","0.614","1042","14:0 Tetradecanoic (Myristic)"
"8535039","0.012","1042","14:1 Tetradecenoic (Myristoleic)"
"8535040","0.001","1042","14:1 trans-Tetradecenoic"
"8535041","0.021","1042","15:0 Pentadecanoic"
"8535042","","1042","15:1 Pentadecenoic"
"8535043","10.3","1042","16:0 Hexadecanoic (Palmitic)"
"8535044","0.852","1042","16:1 Hexadecenoic (Palmitoleic)"
"8535045","0.006","1042","16:1 trans-Hexadecenoic"
"8535046","0.096","1042","17:0 Heptadecanoic (Margaric)"
"8535047","0.077","1042","17:1 Heptadecenoic (Margaroleic)"
"8535048","5.51","1042","18:0 Octadecanoic (Stearic)"
"8535049","18.0","1042","18:1 Octadecenoic (incl. Oleic)"
"8535050","0.138","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8535051","0.038","1042","18:2 conj Linoleic"
"8535052","8.21","1042","18:2 Octadecadienoic (Linoleic)"
"8535053","0.024","1042","18:2 trans-Octadecadienoic"
"8535054","0.019","1042","18:3 g-Linolenic"
"8535055","0.363","1042","18:3 Octadecatrienoic (Linolenic)"
"8535056","","1042","18:3 trans-Octadecatrienoic"
"8535057","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8535058","0.095","1042","20:0 Eicosanoic (Arachidic)"
"8535059","0.304","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8535060","","1042","20:1 trans-Eicosenoic"
"8535061","0.314","1042","20:2 Eicosadienoic"
"8535062","0.04","1042","20:3 11,14,17-Eicosatrienoic"
"8535063","","1042","20:3 5,8,11-Eicosatrienoic"
"8535064","0.05","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8535065","0.192","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8535066","0.004","1042","20:5 Eicosapentaenoic"
"8535067","","1042","21:0 Heneicosanoic"
"8535068","0.013","1042","22:0 Docosanoic (Behenic)"
"8535069","0.003","1042","22:1 Cetoleic"
"8535070","0.005","1042","22:1 Docosaenoic (Erucic)"
"8535071","","1042","22:1 trans-Docosaenoic (Brassidic)"
"8535072","0.005","1042","22:2 Docosadienoic"
"8535073","0.001","1042","22:3 Docosatrienoic"
"8535074","0.059","1042","22:4 Docosatetraenoic"
"8535075","0.03","1042","22:5 Docosapentaenoic"
"8535076","0.005","1042","22:6 Docosahexaenoic"
"8535077","","1042","23:0 Tricosanoic"
"8535078","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"8535079","","1042","24:1 Tetracosaenoic (Nervonic)"
"8535080","0.007","1042","4:0 Butanoic (Butyric)"
"8535081","","1042","5:0 Pentanoic (Valeric)"
"8535082","0.003","1042","6:0 Hexanoic (Caproic)"
"8535083","","1042","7:0 Heptanoic (Enanthic)"
"8535084","0.008","1042","8:0 Octanoic (Caprylic)"
"8535085","","1042","9:0 Nonanoic (Pelargonic)"
"8535086","19.2","1042","Total Cis MUFA"
"8535087","9.29","1042","Total Cis PUFA"
"8535088","16.8","1042","Total SFA"
"8535089","0.17","1042","Total Trans FA"
"8535090","13.2","1065","Calcium"
"8535091","0.111","1065","Copper"
"8535092","0.979","1065","Iron"
"8535093","34.8","1065","Magnesium"
"8535094","0.05","1065","Manganese"
"8535095","324.0","1065","Phosphorus"
"8535096","494.0","1065","Potassium"
"8535097","1580.0","1065","Sodium"
"8535098","3.11","1065","Zinc"
"8535099","0.15","1066","Fructose"
"8535100","0.15","1066","Galactose"
"8535101","0.15","1066","Glucose"
"8535102","0.15","1066","Lactose"
"8535103","0.15","1066","Maltose"
"8535104","3.7","1066","Sucrose"
"8535105","47.9","1003","Fat"
"8535106","5.95","1001","Nitrogen Dumas method"
"8535107","5.64","1004","Ash"
"8535108","6.28","1027","Moisture"
"8535109","0.028","1042","10:0 Decanoic (Capric)"
"8535110","","1042","11:0 Undecanoic"
"8535111","0.026","1042","12:0 Dodecanoic (Lauric)"
"8535112","0.001","1042","12:1 Dodecenoic"
"8535113","0.498","1042","14:0 Tetradecanoic (Myristic)"
"8535114","0.008","1042","14:1 Tetradecenoic (Myristoleic)"
"8535115","","1042","14:1 trans-Tetradecenoic"
"8535116","0.019","1042","15:0 Pentadecanoic"
"8535117","","1042","15:1 Pentadecenoic"
"8535118","8.11","1042","16:0 Hexadecanoic (Palmitic)"
"8535119","0.882","1042","16:1 Hexadecenoic (Palmitoleic)"
"8535120","0.001","1042","16:1 trans-Hexadecenoic"
"8535121","0.1","1042","17:0 Heptadecanoic (Margaric)"
"8535122","0.099","1042","17:1 Heptadecenoic (Margaroleic)"
"8535123","3.56","1042","18:0 Octadecanoic (Stearic)"
"8535124","13.7","1042","18:1 Octadecenoic (incl. Oleic)"
"8535125","0.108","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8535126","0.034","1042","18:2 conj Linoleic"
"8535127","4.88","1042","18:2 Octadecadienoic (Linoleic)"
"8535128","0.012","1042","18:2 trans-Octadecadienoic"
"8535129","0.012","1042","18:3 g-Linolenic"
"8535130","0.157","1042","18:3 Octadecatrienoic (Linolenic)"
"8535131","","1042","18:3 trans-Octadecatrienoic"
"8535132","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8535133","0.071","1042","20:0 Eicosanoic (Arachidic)"
"8535134","0.274","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8535135","","1042","20:1 trans-Eicosenoic"
"8535136","0.205","1042","20:2 Eicosadienoic"
"8535137","0.021","1042","20:3 11,14,17-Eicosatrienoic"
"8535138","","1042","20:3 5,8,11-Eicosatrienoic"
"8535139","0.043","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8535140","0.173","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8535141","0.002","1042","20:5 Eicosapentaenoic"
"8535142","","1042","21:0 Heneicosanoic"
"8535143","0.014","1042","22:0 Docosanoic (Behenic)"
"8535144","0.003","1042","22:1 Cetoleic"
"8535145","0.005","1042","22:1 Docosaenoic (Erucic)"
"8535146","","1042","22:1 trans-Docosaenoic (Brassidic)"
"8535147","0.003","1042","22:2 Docosadienoic"
"8535148","","1042","22:3 Docosatrienoic"
"8535149","0.057","1042","22:4 Docosatetraenoic"
"8535150","0.02","1042","22:5 Docosapentaenoic"
"8535151","0.004","1042","22:6 Docosahexaenoic"
"8535152","","1042","23:0 Tricosanoic"
"8535153","0.002","1042","24:0 Tetracosanoic (Lignoceric)"
"8535154","","1042","24:1 Tetracosaenoic (Nervonic)"
"8535155","0.003","1042","4:0 Butanoic (Butyric)"
"8535156","","1042","5:0 Pentanoic (Valeric)"
"8535157","","1042","6:0 Hexanoic (Caproic)"
"8535158","","1042","7:0 Heptanoic (Enanthic)"
"8535159","0.004","1042","8:0 Octanoic (Caprylic)"
"8535160","","1042","9:0 Nonanoic (Pelargonic)"
"8535161","15.0","1042","Total Cis MUFA"
"8535162","5.57","1042","Total Cis PUFA"
"8535163","12.4","1042","Total SFA"
"8535164","0.12","1042","Total Trans FA"
"8535165","13.3","1065","Calcium"
"8535166","0.149","1065","Copper"
"8535167","1.5","1065","Iron"
"8535168","40.7","1065","Magnesium"
"8535169","0.05","1065","Manganese"
"8535170","488.0","1065","Phosphorus"
"8535171","545.0","1065","Potassium"
"8535172","2040.0","1065","Sodium"
"8535173","4.74","1065","Zinc"
"8535174","0.15","1066","Fructose"
"8535175","0.15","1066","Galactose"
"8535176","0.15","1066","Glucose"
"8535177","0.15","1066","Lactose"
"8535178","0.15","1066","Maltose"
"8535179","4.14","1066","Sucrose"
"8535180","34.9","1003","Fat"
"8535181","7.22","1001","Nitrogen Dumas method"
"8535182","6.73","1004","Ash"
"8535183","8.45","1027","Moisture"
"8535184","0.026","1042","10:0 Decanoic (Capric)"
"8535185","","1042","11:0 Undecanoic"
"8535186","0.026","1042","12:0 Dodecanoic (Lauric)"
"8535187","","1042","12:1 Dodecenoic"
"8535188","0.499","1042","14:0 Tetradecanoic (Myristic)"
"8535189","0.016","1042","14:1 Tetradecenoic (Myristoleic)"
"8535190","0.002","1042","14:1 trans-Tetradecenoic"
"8535191","0.028","1042","15:0 Pentadecanoic"
"8535192","","1042","15:1 Pentadecenoic"
"8535193","7.83","1042","16:0 Hexadecanoic (Palmitic)"
"8535194","0.698","1042","16:1 Hexadecenoic (Palmitoleic)"
"8535195","0.007","1042","16:1 trans-Hexadecenoic"
"8535196","0.119","1042","17:0 Heptadecanoic (Margaric)"
"8535197","0.094","1042","17:1 Heptadecenoic (Margaroleic)"
"8535198","3.79","1042","18:0 Octadecanoic (Stearic)"
"8535199","14.0","1042","18:1 Octadecenoic (incl. Oleic)"
"8535200","0.156","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8535201","0.032","1042","18:2 conj Linoleic"
"8535202","6.32","1042","18:2 Octadecadienoic (Linoleic)"
"8535203","0.02","1042","18:2 trans-Octadecadienoic"
"8535204","0.013","1042","18:3 g-Linolenic"
"8535205","0.203","1042","18:3 Octadecatrienoic (Linolenic)"
"8535206","","1042","18:3 trans-Octadecatrienoic"
"8535207","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8535208","0.073","1042","20:0 Eicosanoic (Arachidic)"
"8535209","0.289","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8535210","","1042","20:1 trans-Eicosenoic"
"8535211","0.285","1042","20:2 Eicosadienoic"
"8535212","0.029","1042","20:3 11,14,17-Eicosatrienoic"
"8535213","","1042","20:3 5,8,11-Eicosatrienoic"
