"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"321568","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-08-21","","TX1","","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354"
"321569","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-08-21","","TX1","","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354"
"321574","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2018-04-01","","IN1","","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321575","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2018-04-01","","IN1","","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321576","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2018-04-01","","IN1","","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321577","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","AZ1","","","64E6091B 1522 3311 ","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321578","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-09-23","","AZ1","","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321579","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-09-23","","AZ1","","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321583","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","NJ1","","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321584","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","NJ1","","","J4AP042B 22:30 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321585","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","NJ1","","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321586","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-08-26","","GA1","","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321587","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-08-26","","GA1","","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321588","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-08-26","","GA1","","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321592","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-07-29","","NE1","","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321593","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-07-29","","NE1","","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321594","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-07-29","","NE1","","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321595","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-08-21","","KY1","","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321596","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-08-21","","KY1","","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321597","BEANS, SNAP, CANNED, DRAINED, GREAT VALUE","2017-08-21","","KY1","","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321602","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-07-09","","PA1","","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321603","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-07-09","","PA1","","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321604","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-07-09","","PA1","","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321605","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","CA1","","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321606","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","CA1","","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321607","BEANS, SNAP, CANNED, DRAINED, STORE BRAND","2017-12-01","","CA1","","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321613","Broccoli, raw, 2 bunches (IN1) - NFY0905DD","","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN",""
"321614","Broccoli, raw, 3 bunches (NY1) - NFY0905EV","","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY",""
"321615","Broccoli, raw, 3 bunches (IN1) - NFY0905DC","","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN",""
"321622","Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IY","","","","","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321623","Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IX","","","","","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321624","Broccoli, raw, 7 bunches (CA2) - NFY0905JA","","","","","Retail store","","","PLEASANTON","Lucky Supermarket","CA",""
"321625","Broccoli, raw, OCEAN MIST, 3 bunches; Product of USA (NC1) - NFY0905IW","","","","","Retail store","PLU 4060","","CARRBORO","Food Lion","NC",""
"321632","Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HL","","","","","Retail store","","","TRUSSVILLE","Food World","AL",""
"321633","Broccoli, raw, 4 bunches (CA1) - NFY0905IN","","","","","Retail store","","","PARADISE","Safeway","CA",""
"321634","Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HK","","","","","Retail store","","","TRUSSVILLE","Food World","AL",""
"321635","Broccoli, raw, 4 bunches (CA1) - NFY0905IM","","","","","Retail store","","","PARADISE","Safeway","CA",""
"321642","Broccoli, raw, 1 Bunch (CT1) - NFY0905EK","","","","","Retail store","","","WATERBURY","Shop Rite","CT",""
"321643","Broccoli, raw, 1 Bunch (CT1) - NFY0905EM","","","","","Retail store","","","WATERBURY","Shop Rite","CT",""
"321644","Broccoli, raw, 3 Ct (CO2) - NFY0905F0","","","","","Retail store","","","DENVER","Safeway","CO",""
"321645","Broccoli, raw, 1 Bunch (CT1) - NFY0905EL","","","","","Retail store","","","WATERBURY","Shop Rite","CT",""
"321652","Broccoli, Region 1, AR1, NFY0104US","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321653","Broccoli, Region 1, AR1, NFY0104UT","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321654","Broccoli, Region 1, AR1, NFY0104UU","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321655","Broccoli, Region 1, AR1, NFY0104UV","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321656","Broccoli, Region 1, TN2, NFY0104UW","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321657","Broccoli, Region 1, TN2, NFY0104UX","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321675","Broccoli, Pass 2, Region 1, AR1, NFY010D0L","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321676","Broccoli, Pass 2, Region 1, AR1, NFY010D0M","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"321677","Broccoli, Pass 2, Region 1, TN2, NFY010D0I","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321678","Broccoli, Pass 2, Region 1, TN2, NFY010D0J","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321679","Broccoli, Pass 2, Region 1, TN2, NFY010D0K","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"321694","Broccoli, Region 3, IL2, NFY0104UY","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321695","Broccoli, Region 3, IL2, NFY0104UZ","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321696","Broccoli, Region 3, TX2, NFY0104V0","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321697","Broccoli, Region 3, TX2, NFY0104V1","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321698","Broccoli, Region 3, TX3, NFY0104V2","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321699","Broccoli, Region 3, TX3, NFY0104V3","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321719","Broccoli, Region 4, PA2, NFY0104OE","","","","","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321720","Broccoli, Region 4, PA2, NFY0104OF","","","","","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321721","Broccoli, Region 4, PA4, NFY0104OG","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321722","Broccoli, Region 4, PA4, NFY0104OH","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321723","Broccoli, Region 4, NY/NJ1, NFY0104OR","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321724","Broccoli, Region 4, NY/NJ1, NFY0104OS","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321725","Broccoli, Region 4, NY/NJ1, NFY0104OT","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321726","Broccoli, Region 4, NY/NJ1, NFY0104OU","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321727","Broccoli, Region 4, PA2, NFY0104OD","","","","","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321728","Broccoli, Region 4, PA2, NFY0104OC","","","","","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321764","Broccoli, Region 2, OR/WA3, NFY0104OK","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321765","Broccoli, Region 2, OR/WA3, NFY0104OL","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321766","Broccoli, Region 2, OR/WA3, NFY0104OM","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321767","Broccoli, Region 2, OR/WA3, NFY0104ON","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321768","Broccoli, Region 2, OR/WA2, NFY0104OO","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321769","Broccoli, Region 2, OR/WA2, NFY0104OP","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321770","Broccoli, Region 2, OR/WA2, NFY0104OQ","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"321771","Broccoli, Region 2, CA1, NFY0104OI","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321772","Broccoli, Region 2, CA1, NFY0104OJ","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321811","Broccoli, Pass 2, Region 2, CA1, NFY010DCV","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321812","Broccoli, Pass 2, Region 2, CA1, NFY010DCW","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321813","Broccoli, Pass 2, Region 2, CA1, NFY010DCX","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"321814","Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCS","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321815","Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCT","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321816","Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCU","","","","","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA",""
"321846","Broccoli, Pass 2, Region 4, PA2, NFY010D0E","","","","","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA",""
"321847","Broccoli, Pass 2, Region 4, PA4, NFY010D0G","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321848","Broccoli, Pass 2, Region 4, PA4, NFY010D0H","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"321849","Broccoli, Pass 2, Region 4, NY/NJ1, NFY010D0F","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"321881","Broccoli, Pass 2, Region 3, IL2, NFY010DCY","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"321882","Broccoli, Pass 2, Region 3, TX2, NFY010DCZ","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321883","Broccoli, Pass 2, Region 3, TX2, NFY010DD0","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321884","Broccoli, Pass 2, Region 3, TX2, NFY010DD1","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"321885","Broccoli, Pass 2, Region 3, TX3, NFY010DD2","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321886","Broccoli, Pass 2, Region 3, TX3, NFY010DD3","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321887","Broccoli, Pass 2, Region 3, TX3, NFY010DD4","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"321902","MILK, 1% (WAVE 22E)","2018-04-23","","CA2","","","1059 J 06-2796","","BONITA","VONS MARKET","CA","021130072446"
"321908","MILK, 1% (WAVE 22E)","2018-04-23","","TX1","","","PT7 A1 481841","","HOUSTON","HEB","TX","041220690756"
"321914","MILK, 1% (WAVE 22E)","2018-05-02","","NE1","","","03131913","","HASTINGS","WALMART","NE","078742352022"
"321921","MILK, 1% (WAVE 22E)","2018-04-28","","CA1","","","F3 PLT06101246","","PALMDALE","WALMART","CA","41900076818"
"321941","MILK, 1% (WAVE 22E)","2018-04-24","","IA","","","46-138 2236 092","","ESTHERVILLE","HYVEE FOOD STORE","IA","NFY121QF5"
"321960","MILK, 1% (WAVE 22E)","2018-04-03","","PA1","","","39861645","","PITTSBURGH","SHOP N SAVE","PA","071580000711"
"321979","MILK, 1% (WAVE 22E)","2018-04-19","","KY1","","","A G1 21008","","HARRODSBURG","WALMART","KY","78742351889"
"322002","MILK, 1% (WAVE 22E)","2018-04-17","","NJ1","","","6/1/1425","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190458011"
"322021","MILK, 1% (WAVE 22E)","2018-04-23","","IN1","","","10251855","","NEWBURGH","SCHNUCK MARKET","IN","72730232082"
"322044","MILK, 1% (WAVE 22E)","2018-05-08","","CA3","","","L3PLT0671936","","LIVERMORE","LUCKY","CA","717544204824"
"322050","MILK, 1% (WAVE 22E)","2018-04-25","","GA1","","","E0914","","LOCUST GROVE","INGLES","GA","086854004807"
"322056","MILK, 1% (WAVE 22E)","2018-05-07","","FL1","","","09551AF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101148"
"322062","MILK, 1% (WAVE 22E)","2018-05-07","","TX2","","","223327F252","","GRAPEVINE","WALMART","TX","078742351889"
"322068","MILK, 1% (WAVE 22E)","2018-05-07","","NC2","","","3708705423","","CHARLOTTE","HARRIS TEETER","NC","072036631305"
"322074","MILK, 1% (WAVE 22E)","2018-05-10","","CO1","","","810HB010605","","PEYTON","SAFEWAY","CO","21130070664"
"322080","MILK, 1% (WAVE 22E)","2018-05-15","","NY1","","","1013341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008658"
"322086","MILK, 1% (WAVE 22E)","2018-04-30","","TN","","","101947125JG","","MEMPHIS","TARGET","TN","072730232082"
"322106","MILK, 1% (WAVE 22E)","2018-04-24","","NC1","","","A0931 37102","","ROANOKE RAPIDS","FOOD LION","NC","035826089762"
"322129","MILK, 1% (WAVE 22E)","2018-04-30","","AZ1","","","1758 MCKW","","TUCSON","BASHAS MARKET","AZ","31903035172"
"322151","MILK, 1% (WAVE 22E)","2018-05-02","","IL","","","17383131128","","CHICAGO","JEWEL","IL","021130070688"
"322174","MILK, 1% (WAVE 22E)","2018-05-12","","WA1","","","41451928D2","","SEATTLE","QFC","WA","11110417435"
"322183","MILK, 1% (WAVE 22E)","2018-05-08","","MA","","","802F33308","","READING","STOP AND SHOP","MA","44100102523"
"322189","MILK, 1% (WAVE 22E)","2018-05-15","","MN","","","27168F11451CG","","MINNEAPOLIS","CUB FOODS","MN","41483022233"
"322208","MILK, 1% (WAVE 22E)","2018-05-18","","MI1","","","26784","","COMMERCE","MEIJER","MI","41250102694"
"322230","MILK, SKIM (WAVE 22E)","2018-04-24","","TX1","","","PT11081841","","HOUSTON","HEB","TX","41220436620"
"322237","MILK, SKIM (WAVE 22E)","2018-04-21","","CA2","","","1120J06-2796","","BONITA","VONS  MARKET","CA","21130070121"
"322244","MILK, SKIM (WAVE 22E)","2018-04-25","","NE1","","","45619113","","HASTINGS","WALMART","NE","78742352039"
"322250","MILK, SKIM (WAVE 22E)","2018-04-14","","NJ1","","","11146","","NEW BRUNSWICK","SAKER SHOPRITE","NJ","041190458028"
"322269","MILK, SKIM (WAVE 22E)","2018-04-19","","PA1","","","3986 1743","","PITTSBURGH","SHOP N SAVE","PA","071580000919"
"322288","MILK, SKIM (WAVE 22E)","2018-04-19","","IA","","","46-138 2320 087","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450097115"
"322307","MILK, SKIM (WAVE 22E)","2018-04-18","","KY1","","","0648 BHG21008","","HARRODSBURG","WALMART","KY","078742352039"
"322330","MILK, SKIM (WAVE 22E)","2018-04-30","","CA1","","","F3 PLT06100557","","PALMDALE","WALMART","CA","041900077044"
"322350","MILK, SKIM (WAVE 22E)","2018-04-27","","IN1","","","11291855","","NEWBURGH","SCHNUCK MARKET","IN","72730232167"
"322374","MILK, SKIM (WAVE 22E)","2018-04-23","","GA1","","","F0757","","LOCUST GROVE","INGLES","GA","086854013380"
"322380","MILK, SKIM (WAVE 22E)","2018-05-07","","NC2","","","370870733","","CHARLOTTE","HARRIS TEETER","NC","72036631299"
"322387","MILK, SKIM (WAVE 22E)","2018-05-02","","TX2","","","143833F254","","GRAPEVINE","WALMART","TX","078742352039"
"322393","MILK, SKIM (WAVE 22E)","2018-05-08","","CA3","","","L2PLT067072052","","LIVERMORE","LUCKY","CA","717544204763"
"322399","MILK, SKIM (WAVE 22E)","2018-05-09","","FL","","","0908CSF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101155"
"322405","MILK, SKIM (WAVE 22E)","2018-05-15","","NY1","","","0709341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008672"
"322411","MILK, SKIM (WAVE 22E)","2018-05-11","","CO1","","","810HB051422","","PEYTON","SAFEWAY","CO","79893155005"
"322417","MILK, SKIM (WAVE 22E)","2018-05-01","","NC1","","","A0858 37102","","ROANOKE RAPIDS","FOOD LION ","NC","035826089755"
"322440","MILK, SKIM (WAVE 22E)","2018-05-12","","WA1","","","41451815A3","","SEATTLE","QFC","WA","11110420091"
"322449","MILK, SKIM (WAVE 22E)","2018-05-07","","IL1","","","17383180858","","CHICAGO","JEWEL","IL","041900077044"
"322472","MILK, SKIM (WAVE 22E)","2018-04-30","","TN","","","092947125JG","","MEMPHIS","TARGET","TN","072730232167"
"322493","MILK, SKIM (WAVE 22E)","2018-05-01","","AZ1","","","2010 TCKW","","TUCSON ","BASHAS MARKET","AZ","NFY121QH7"
"322515","MILK, SKIM (WAVE 22E)","2018-05-11","","MA","","","1057F33308","","READING","STOP AND SHOP","MA","44100110597"
"322521","MILK, SKIM (WAVE 22E)","2018-05-15","","MN","","","27168F11624CG","","MINNEAPOLIS","CUB FOODS","MN","41483021786"
"322540","MILK, SKIM (WAVE 22E)","2018-05-12","","MI1","","","26784","","COMMERCE","MEIJER","MI","41250102311"
"322561","MILK, WHOLE (WAVE 22E)","2018-04-22","","CA2","","","1151 J 062796","","BONITA","VONS MARKET","CA","021130070107"
"322567","MILK, WHOLE (WAVE 22E)","2018-05-01","","IN1","","","1249 1855","","NEWBURGH","SCHNUCK MARKET","IN","072730212022"
"322589","MILK, WHOLE (WAVE 22E)","2018-04-23","","KY1","","","BHG21008","","HARRODSBURG","WALMART","KY","78742352008"
"322613","MILK, WHOLE (WAVE 22E)","2018-04-22","","PA1","","","0731 095","","PITTSBURGH","SHOP N SAVE","PA","035733000041"
"322629","MILK, WHOLE (WAVE 22E)","2018-04-17","","NJ1","","","1/1/0607","","NEW BRUNSWICK","SAKER SHOPRITE","NJ","41190457991"
"322648","MILK, WHOLE (WAVE 22E)","2018-04-24","","IA","","","46-138 0113 093","","ESTHERVILLE","FAREWAY","IA","034500614184"
"322667","MILK, WHOLE (WAVE 22E)","2018-04-28","","IL","","","17383091337","","CHICAGO","JEWEL","IL","41900076412"
"322690","MILK, WHOLE (WAVE 22E)","2018-04-29","","NE1","","","4381913","","HASTINGS","WALMART","NE","78742352008"
"322697","MILK, WHOLE (WAVE 22E)","2018-04-28","","GA1","","","E1023","","LOCUST GROVE","INGLES","GA","086854009123"
"322703","MILK, WHOLE (WAVE 22E)","2018-04-24","","TX1","","","PT8B10826081841","","HOUSTON","HEB","TX","041220806126"
"322709","MILK, WHOLE (WAVE 22E)","2018-05-07","","FL1","","","1217IAF11297","","NEW PORT RICHEY","WINN DIXIE","FL","38259101124"
"322716","MILK, WHOLE (WAVE 22E)","2018-05-06","","CA3","","","L3PLT067071742","","LIVERMORE","LUCKY","CA","717544204855"
"322722","MILK, WHOLE (WAVE 22E)","2018-05-03","","NC2","","","3708712583","","CHARLOTTE","HARRIS TEETER","NC","072036639967"
"322728","MILK, WHOLE (WAVE 22E)","2018-05-01","","TX2","","","141159F254","","GRAPEVINE","WALMART","TX","078742352008"
