"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"1833123","790018","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001103"
"1833122","790018","","","FoodOn Ontology name for FDC item","flour (unenriched, unbleached)"
"1833121","790018","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003354"
"1832715","790018","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832714","790018","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4564"
"1832288","790020","","","Ingredients","organic whole wheat flour"
"1832286","790020","","","Organic","Yes"
"1832312","790031","","","Ingredients","whole wheat flour"
"1832310","790031","","","Organic","No"
"1832446","790042","","","Ingredients","whole wheat flour"
"1832444","790042","","","Organic","No"
"1832324","790053","","","Ingredients","hard red whole wheat flour"
"1832322","790053","","","Organic","No"
"1832306","790064","","","Ingredients","organic whole wheat einkorn flour"
"1832304","790064","","","Organic","Yes"
"1832318","790075","","","Ingredients","whole grain hard red wheat"
"1832316","790075","","","Organic","No"
"1833128","790085","","","Ontology name for source","cereal grain food product"
"1833127","790085","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001104"
"1833126","790085","","","FoodOn Ontology name for FDC item","whole wheat flour"
"1833125","790085","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03302340"
"1832717","790085","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832716","790085","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4564"
"1832452","790087","","","Ingredients","enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), malted barley flour"
"1832450","790087","","","Organic","No"
"1832482","790097","","","Ingredients","enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), malted barley flour, ascorbic acid"
"1832480","790097","","","Organic","No"
"1832440","790107","","","Ingredients","wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzyme"
"1832438","790107","","","Organic","No"
"1832458","790117","","","Ingredients","unbleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme"
"1832456","790117","","","Organic","No"
"1832434","790127","","","Ingredients","wheat flour, niacin, iron, thiamine mononitrate, riboflavin, enzymes, folic acid "
"1832432","790127","","","Organic","No"
"1832476","790137","","","Ingredients","wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)"
"1832474","790137","","","Organic","No"
"1833084","790146","","","Ontology name for source","cereal grain food product"
"1833083","790146","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001093"
"1833082","790146","","","FoodOn Ontology name for FDC item","bread flour"
"1833081","790146","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03304043"
"1832695","790146","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832694","790146","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4564"
"1832422","790148","","","Ingredients","rice"
"1832420","790148","","","Organic","No"
"1832464","790159","","","Ingredients","rice"
"1832462","790159","","","Organic","No"
"1832170","790170","","","Ingredients","rice flour"
"1832168","790170","","","Organic","No"
"1832400","790182","","","Ingredients","rice"
"1832398","790182","","","Organic","No"
"1832176","790193","","","Ingredients","rice flour"
"1832174","790193","","","Organic","No"
"1832394","790204","","","Organic","No"
"1833104","790214","","","Ontology name for source","cereal grain food product"
"1833103","790214","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001098"
"1833102","790214","","","FoodOn Ontology name for FDC item","white rice flour"
"1833101","790214","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03307541"
"1832705","790214","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832704","790214","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4530"
"1832470","790216","","","Ingredients","cornmeal (enriched with niacin, iron, thiamin, riboflavin and folate)"
"1832468","790216","","","Organic","No"
"1832410","790227","","","Ingredients","yellow corn meal, niacin, iron, thiamine mononitrate, riboflavin, folic acid"
"1832408","790227","","","Organic","No"
"1832384","790239","","","Ingredients","corn meal, enriched with iron, niacin, thiamine and riboflavin"
"1832382","790239","","","Organic","No"
"1832360","790252","","","Ingredients","enriched degermed yellow corn meal, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid"
"1832358","790252","","","Organic","No"
"1832372","790264","","","Ingredients","yellow corn meal enriched with iron, niacin, thiamin, riboflavin and folic acid"
"1832370","790264","","","Organic","No"
"1833088","790276","","","Ontology name for source","cereal grain food product"
"1833087","790276","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001094"
"1833086","790276","","","FoodOn Ontology name for FDC item","yellow corn flour"
"1833085","790276","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03306290"
"1832697","790276","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832696","790276","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"1832972","790508","","","Ontology name for source","milk or milk based food product"
"1832971","790508","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001257"
"1832970","790508","","","FoodOn Ontology name for FDC item","butter (salted)"
"1832969","790508","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03302643"
"1832639","790508","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832638","790508","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833272","790577","","","Ontology name for source","vegetable food product"
"1833271","790577","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001262"
"1833270","790577","","","FoodOn Ontology name for FDC item","red onion (whole, raw)"
"1833269","790577","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003515"
"1832782","790577","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832781","790577","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4679"
"1833276","790646","","","Ontology name for source","vegetable food product"
"1833275","790646","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001262"
"1833274","790646","","","FoodOn Ontology name for FDC item","yellow onion (whole, raw)"
"1833273","790646","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03311276"
"1832784","790646","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832783","790646","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4679"
"1832192","1104621","","","Organic","Yes"
"1832718","1104647","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4682"
"1832719","1104647","","","NCBI Taxon Parent","http://purl.bioontology.org/ontology/NCBITAXON/33090"
"1833133","1104647","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03305208"
"1833134","1104647","","","FoodOn Ontology name for FDC item","garlic bulb (whole, raw)"
"1833135","1104647","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001242"
"1833136","1104647","","","Ontology name for source","spice or herb"
"1832428","1104649","","","Ingredients","soybean flour"
"1832426","1104649","","","Organic","No"
"1832390","1104651","","","Ingredients","defatted soy flour"
"1832388","1104651","","","Organic","No"
"1832366","1104662","","","Ingredients","defatted soy flour"
"1832364","1104662","","","Organic","No"
"1832354","1104673","","","Ingredients","soy flour"
"1832352","1104673","","","Organic","No"
"1832378","1104684","","","Ingredients","defatted soy flour"
"1832376","1104684","","","Organic","No"
"1832416","1104695","","","Ingredients","soy flour"
"1832414","1104695","","","Organic","No"
"1833108","1104705","","","Ontology name for source","cereal grain food product"
"1833107","1104705","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001099"
"1833106","1104705","","","FoodOn Ontology name for FDC item","soybean flour (defatted)"
"1833105","1104705","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03311459"
"1832707","1104705","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832706","1104705","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3847"
"1832254","1104707","","","Ingredients","organic soy"
"1832252","1104707","","","Organic","Yes"
"1832206","1104717","","","Ingredients","soya bean"
"1832204","1104717","","","Organic","No"
"1832262","1104727","","","Ingredients","whole soya bean"
"1832260","1104727","","","Organic","No"
"1832198","1104737","","","Ingredients","soybeans"
"1832196","1104737","","","Organic","No"
"1832212","1104747","","","Ingredients","soy bean powder"
"1832210","1104747","","","Organic","No"
"1832188","1104757","","","Ingredients","organic soy flour"
"1832186","1104757","","","Organic","Yes"
"1833112","1104766","","","Ontology name for source","cereal grain food product"
"1833111","1104766","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001100"
"1833110","1104766","","","FoodOn Ontology name for FDC item","soybean flour"
"1833109","1104766","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03302142"
"1832709","1104766","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832708","1104766","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3847"
"1832130","1104768","","","Ingredients","whole grain organic brown rice"
"1832128","1104768","","","Organic","Yes"
"1832164","1104777","","","Ingredients","organic brown rice flour"
"1832162","1104777","","","Organic","Yes"
"1832158","1104786","","","Ingredients","organic brown rice flour"
"1832156","1104786","","","Organic","Yes"
"1832148","1104795","","","Ingredients","brown rice flour"
"1832146","1104795","","","Organic","No"
"1833096","1104812","","","Ontology name for source","cereal grain food product"
"1833095","1104812","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001096"
"1833094","1104812","","","FoodOn Ontology name for FDC item","brown rice flour"
"1833093","1104812","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003351"
"1832701","1104812","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832700","1104812","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4530"
"1832242","1104814","","","Ingredients","sweet rice"
"1832240","1104814","","","Organic","No"
"1832230","1104823","","","Ingredients","sweet rice "
"1832228","1104823","","","Organic","No"
"1832248","1104832","","","Ingredients","glutinous rice, water"
"1832246","1104832","","","Organic","No"
"1832236","1104841","","","Ingredients","glutinous rice flour"
"1832234","1104841","","","Organic","No"
"1832274","1104850","","","Ingredients","sweet rice flour"
"1832272","1104850","","","Organic","No"
"1832268","1104859","","","Ingredients","short grain sweet rice flour"
"1832266","1104859","","","Organic","No"
"1832124","1104869","","","Ingredients","soft wheat flour"
"1832122","1104869","","","Organic","No"
"1832142","1104878","","","Ingredients","wheat"
"1832140","1104878","","","Organic","No"
"1832136","1104887","","","Ingredients","soft wheat flour"
"1832134","1104887","","","Organic","No"
"1832182","1104896","","","Ingredients","wheat"
"1832180","1104896","","","Organic","No"
"1832404","1104905","","","Organic","No"
"1833092","1104913","","","Ontology name for source","cereal grain food product"
"1833091","1104913","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001095"
"1833090","1104913","","","FoodOn Ontology name for FDC item","pastry flour"
"1833089","1104913","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003355"
"1832699","1104913","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832698","1104913","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4564"
"1833268","1104962","","","Ontology name for source","vegetable food product"
"1833267","1104962","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001262"
"1833266","1104962","","","FoodOn Ontology name for FDC item","white onion (whole, raw)"
"1833265","1104962","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003349"
"1832780","1104962","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832779","1104962","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4679"
"1832856","1105073","","","Ontology name for source","plant fruit food product"
"1832855","1105073","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001062"
"1832854","1105073","","","FoodOn Ontology name for FDC item","banana (overripe, raw)"
"1832853","1105073","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003345"
"1832581","1105073","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832580","1105073","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4640"
"1832860","1105314","","","Ontology name for source","plant fruit food product"
"1832859","1105314","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001063"
"1832858","1105314","","","FoodOn Ontology name for FDC item","banana (whole, ripe)"
"1832857","1105314","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03311513"
"1832583","1105314","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832582","1105314","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4640"
"1831968","1105374","","","Organic","Yes"
"1831976","1105416","","","Organic","Yes"
"1831822","1105533","","","Organic","Yes"
"1832052","1105549","","","Organic","Yes"
"1832046","1105564","","","Organic","Yes"
"1832040","1105594","","","Organic","Yes"
"1832116","1105636","","","Organic","Yes"
"1832030","1105695","","","Organic","Yes"
"1832086","1105709","","","Organic","Yes"
"1832096","1105723","","","Organic","Yes"
"1831986","1105826","","","Organic","Yes"
"1832076","1105869","","","Organic","Yes"
"1832066","1105884","","","Organic","Yes"
"1833332","1750337","","","Ontology name for source","plant derived beverage"
"1833331","1750337","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001253"
"1833330","1750337","","","FoodOn Ontology name for FDC item","soybean milk"
"1833329","1750337","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03305289"
"1832810","1750337","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832809","1750337","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3847"
"1832832","1750338","","","Ontology name for source","nut food product"
"1832831","1750338","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001172"
"1832830","1750338","","","FoodOn Ontology name for FDC item","almond milk"
"1832829","1750338","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003157"
"1832569","1750338","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832568","1750338","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3755"
"1832852","1750339","","","Ontology name for source","plant fruit food product"
"1832851","1750339","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001061"
"1832850","1750339","","","FoodOn Ontology name for FDC item","Red Delicious apple (whole)"
"1832849","1750339","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00002560"
"1832579","1750339","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832578","1750339","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3750"
"1832836","1750340","","","Ontology name for source","plant fruit food product"
"1832835","1750340","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001057"
"1832834","1750340","","","FoodOn Ontology name for FDC item","Fuji apple (whole)"
"1832833","1750340","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00002862"
"1832571","1750340","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832570","1750340","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3750"
"1832840","1750341","","","Ontology name for source","plant fruit food product"
"1832839","1750341","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001058"
"1832838","1750341","","","FoodOn Ontology name for FDC item","Gala apple (whole)"
"1832837","1750341","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003348"
"1832573","1750341","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832572","1750341","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3750"
"1832844","1750342","","","Ontology name for source","plant fruit food product"
"1832843","1750342","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001059"
"1832842","1750342","","","FoodOn Ontology name for FDC item","Granny Smith apple (whole)"
"1832841","1750342","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00002853"
"1832575","1750342","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832574","1750342","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3750"
"1832848","1750343","","","Ontology name for source","plant fruit food product"
"1832847","1750343","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001060"
"1832846","1750343","","","FoodOn Ontology name for FDC item","Honeycrisp apple (whole)"
"1832845","1750343","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003519"
"1832577","1750343","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832576","1750343","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3750"
"1833196","1750344","","","Ontology name for source","mushroom (whole organism)"
"1833195","1750344","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001287"
"1833194","1750344","","","FoodOn Ontology name for FDC item","bearded tooth mushroom"
"1833193","1750344","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03414547"
"1832746","1750344","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832745","1750344","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/91752"
"1833200","1750345","","","Ontology name for source","mushroom food product"
"1833199","1750345","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00002434"
"1833198","1750345","","","FoodOn Ontology name for FDC item","oyster mushroom (whole)"
"1833197","1750345","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03306534"
"1832748","1750345","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832747","1750345","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/5322"
"1833204","1750346","","","Ontology name for source","mushroom (whole organism)"
"1833203","1750346","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001287"
"1833202","1750346","","","FoodOn Ontology name for FDC item","shiitake mushroom"
"1833201","1750346","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03411635"
"1832750","1750346","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832749","1750346","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/5353"
"1833208","1750347","","","Ontology name for source","mushroom food product"
"1833207","1750347","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00002434"
"1833206","1750347","","","FoodOn Ontology name for FDC item","white mushroom (whole)"
"1833205","1750347","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003462"
"1832752","1750347","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832751","1750347","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/5341"
"1833244","1750348","","","Ontology name for source","plant lipid food product"
"1833243","1750348","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833242","1750348","","","FoodOn Ontology name for FDC item","peanut oil"
"1833241","1750348","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03309857"
"1832768","1750348","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832767","1750348","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3818"
"1833256","1750349","","","Ontology name for source","plant lipid food product"
"1833255","1750349","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001175"
"1833254","1750349","","","FoodOn Ontology name for FDC item","sunflower seed oil"
"1833253","1750349","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03310357"
"1832774","1750349","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832773","1750349","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4231"
"1833248","1750350","","","Ontology name for source","plant lipid food product"
"1833247","1750350","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833246","1750350","","","FoodOn Ontology name for FDC item","safflower oil"
"1833245","1750350","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03302780"
"1832770","1750350","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832769","1750350","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4222"
"1833236","1750351","","","Ontology name for source","plant lipid food product"
"1833235","1750351","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833234","1750351","","","FoodOn Ontology name for FDC item","olive oil"
"1833233","1750351","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03301826"
"1832764","1750351","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832763","1750351","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4146"
"1833336","1750352","","","Ontology name for source","plant leaf vegetable food product"
"1833335","1750352","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00002143"
"1833334","1750352","","","FoodOn Ontology name for FDC item","baby spinach"
"1833333","1750352","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00002977"
"1832812","1750352","","","NCBI Taxon Parent","http://purl.bioontology.org/ontology/NCBITAXON/33090"
"1832811","1750352","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3562"
"1833340","1750353","","","Ontology name for source","plant leaf vegetable food product"
"1833339","1750353","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00002144"
"1833338","1750353","","","FoodOn Ontology name for FDC item","spinach leaf (whole, raw)"
"1833337","1750353","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_03301716"
"1832814","1750353","","","NCBI Taxon Parent","http://purl.bioontology.org/ontology/NCBITAXON/33090"
"1832813","1750353","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3562"
"1833360","1750354","","","Ontology name for source","vegetable food product"
"1833359","1750354","","","Ontology ID for source","http://purl.obolibrary.org/obo/FOODON_00001262"
"1833358","1750354","","","FoodOn Ontology name for FDC item","plum tomato (whole, raw)"
"1833357","1750354","","","FoodOn Ontology ID for FDC item","http://purl.obolibrary.org/obo/FOODON_00003228"
"1832822","1750354","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832821","1750354","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4081"
"1831637","1750355","","","Ingredients","Almondmilk (Filtered Water, Almonds), Tricalcium Phosphate, Sea Salt, Sunflower Lecithin, Gellan Gum, Locust Bean Gum, Vitamin A Palmitate, Ergocalciferol (Vitamin D2), DL-Alpha Tocopherol Acetate (Vitamin E)"
"1831635","1750355","","","Organic","No"
"1831643","1750357","","","Ingredients","Almondmilk (Filtered Water, Almonds), Tricalcium Phosphate, Sea Salt, Sunflower Lecithin, Gellan Gum, Locust Bean Gum, Vitamin A Palmitate, Ergocalciferol (Vitamin D2), DL-Alpha Tocopherol Acetate (Vitamin E)"
"1831641","1750357","","","Organic","No"
"1831633","1750359","","","Ingredients","Organic almondmilk (filtered water, organic almonds), sea salt, tricalcium phosphate, gellan gum, organic locust bean gum, vitamin A palmitate, ergocalciferol (vitamin D2), DL-alpha-tocopherol acetate (vitamin E), cyanocobalamin (vitamin B12)"
"1831631","1750359","","","Organic","Yes"
"1831689","1750361","","","Ingredients","Almond Base, (Water, Almonds), Calcium Carbonate, Sea Salt, Sunflower Lecithin, Locust Bean Gum, Gellan Gum, dl-a-Tocopheryl Acetate (Vitamin E), Zinc Gluconate, Vitamin A Palmitate, Ergocalciferol (Vitamin D2), Riboflavin (Vitamin B2), Cyanocobalamin (Vitamin B12)"
"1831687","1750361","","","Organic","No"
"1831655","1750363","","","Ingredients","Almond Base, (Water, Almonds), Calcium Carbonate, Sea Salt, Sunflower Lecithin, Locust Bean Gum, Gellan Gum, dl-a-Tocopheryl Acetate (Vitamin E), Zinc Gluconate, Vitamin A Palmitate, Ergocalciferol (Vitamin D2), Riboflavin (Vitamin B2), Cyanocobalamin (Vitamin B12)"
"1831653","1750363","","","Organic","No"
"1831677","1750365","","","Ingredients","Almondmilk (Water, Almonds), Calcium Carbonate, Sunflower Lecithin, Sea Salt, Natural Flavors, Locust Bean Gum, Gellan Gum, Potassium Citrate."
"1831675","1750365","","","Organic","No"
"1831629","1750367","","","Ingredients","Organic almondmilk (filtered water, organic almonds), sea salt, tricalcium phosphate, gellan gum, organic locust bean gum, vitamin A palmitate, ergocalciferol (vitamin D2), DL-alpha-tocopherol acetate (vitamin E), cyanocobalamin (vitamin B12)"
"1831627","1750367","","","Organic","Yes"
"1831737","1750369","","","Ingredients","Almondmilk (filtered water, almonds), vitamin and mineral blend (calcium carbonate, vitamin E acetate, vitamin A palmitate, vitamin D2), sea salt, gellan gum, locust bean gum, sodium ascorbate, natural flavor."
"1831735","1750369","","","Organic","No"
"1831753","1750371","","","Ingredients","Almondmilk (filtered water, almonds), vitamin and mineral blend (calcium carbonate, vitamin E acetate, vitamin A palmitate, vitamin D2), sea salt, gellan gum, locust bean gum, sodium ascorbate, natural flavor."
"1831751","1750371","","","Organic","No"
"1831699","1750373","","","Ingredients","Almondmilk (Filtered Water, Almonds), Calcium Carbonate, Sea Salt, Potassium Citrate, Sunflower Lecithin, Gellan Gum, Natural Flavors, D-Alpha-Tocopherol (Natural Vitamin E)."
"1831697","1750373","","","Organic","No"
"1831709","1750375","","","Ingredients","Almondmilk (Filtered Water, Almonds), Calcium Carbonate, Sea Salt, Potassium Citrate, Sunflower Lecithin, Gellan Gum, Natural Flavors, D-Alpha-Tocopherol (Natural Vitamin E)."
"1831707","1750375","","","Organic","No"
"1831665","1750377","","","Ingredients","Almondmilk (Filtered Water, Almonds), Contains 2% or less of: Vitamin and Mineral Blend (Calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Natural Flavor, Sunflower Lecithin, Locust Bean Gum, Gellan Gum, Ascorbic Acid "
"1831663","1750377","","","Organic","No"
"1831623","1750379","","","Ingredients","Almondmilk (Filtered Water, Almonds), Contains 2% or less of: Vitamin and Mineral Blend (Calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Natural Flavor, Sunflower Lecithin, Locust Bean Gum, Gellan Gum, Ascorbic Acid "
"1831621","1750379","","","Organic","No"
"1831765","1750381","","","Ingredients","Water, ground almonds*, contains 1% or less of: gellan gum, natural flavor*, rice starch*, sea salt, vanilla extract*, vitamin D2, xanthan gum.    *organic"
"1831763","1750381","","","Organic","Yes"
"1831721","1750383","","","Ingredients","Water, ground almonds*, contains 1% or less of: gellan gum, natural flavor*, rice starch*, sea salt, vanilla extract*, vitamin D2, xanthan gum.    *organic"
"1831719","1750383","","","Organic","Yes"
