"fdc_id","fdc_id_of_sample_food"
"331639","331634"
"331640","331634"
"331641","331634"
"331642","331634"
"331643","331634"
"331644","331634"
"331645","331634"
"331646","331634"
"331647","331634"
"331649","331648"
"331650","331648"
"331651","331648"
"331652","331648"
"331653","331648"
"331654","331648"
"331655","331648"
"331656","331648"
"331657","331648"
"331658","331648"
"331659","331648"
"331661","331660"
"331662","331660"
"331663","331660"
"331664","331660"
"331665","331660"
"331666","331660"
"331667","331660"
"331668","331660"
"331669","331660"
"331670","331660"
"331671","331660"
"331672","331660"
"331674","331673"
"331675","331673"
"331676","331673"
"331677","331673"
"331678","331673"
"331679","331673"
"331680","331673"
"331681","331673"
"331682","331673"
"331683","331673"
"331684","331673"
"331686","331685"
"331687","331685"
"331688","331685"
"331689","331685"
"331690","331685"
"331691","331685"
"331692","331685"
"331693","331685"
"331694","331685"
"331695","331685"
"331696","331685"
"331697","331685"
"331698","331685"
"331700","331699"
"331701","331699"
"331702","331699"
"331703","331699"
"331704","331699"
"331705","331699"
"331706","331699"
"331707","331699"
"331708","331699"
"331709","331699"
"331710","331699"
"331711","331699"
"331712","331699"
"331714","331713"
"331715","331713"
"331716","331713"
"331717","331713"
"331718","331713"
"331719","331713"
"331720","331713"
"331721","331713"
"331722","331713"
"331723","331713"
"331724","331713"
"331725","331713"
"331726","331713"
"331740","331727"
"331741","331727"
"331742","331727"
"331743","331727"
"331744","331727"
"331745","331727"
"331746","331727"
"331747","331727"
"331748","331727"
"331749","331727"
"331750","331727"
"331754","331751"
"331755","331751"
"331756","331751"
"331757","331751"
"331758","331751"
"331759","331751"
"331760","331751"
"331761","331751"
"331762","331751"
"331763","331751"
"331765","331764"
"331766","331764"
"331767","331764"
"331768","331764"
"331769","331764"
"331770","331764"
"331771","331764"
"331772","331764"
"331773","331764"
"331774","331764"
"331775","331764"
"331777","331776"
"331778","331776"
"331779","331776"
"331780","331776"
"331781","331776"
"331782","331776"
"331783","331776"
"331784","331776"
"331785","331776"
"331786","331776"
"331798","331787"
"331799","331787"
"331800","331787"
"331801","331787"
"331802","331787"
"331803","331787"
"331804","331787"
"331805","331787"
"331806","331787"
"331807","331787"
"331808","331787"
"331820","331809"
"331821","331809"
"331822","331809"
"331823","331809"
"331824","331809"
"331825","331809"
"331826","331809"
"331827","331809"
"331828","331809"
"331829","331809"
"331830","331809"
"331842","331831"
"331843","331831"
"331844","331831"
"331845","331831"
"331846","331831"
"331847","331831"
"331848","331831"
"331849","331831"
"331850","331831"
"331851","331831"
"331852","331831"
"331864","331853"
"331865","331853"
"331866","331853"
"331867","331853"
"331868","331853"
"331869","331853"
"331870","331853"
"331871","331853"
"331872","331853"
"331873","331853"
"331874","331853"
"331886","331875"
"331887","331875"
"331888","331875"
"331889","331875"
"331890","331875"
"331891","331875"
"331892","331875"
"331893","331875"
"331894","331875"
"331895","331875"
"331896","331875"
"331901","331898"
"331902","331898"
"331903","331898"
"331908","331904"
"331909","331904"
"331910","331904"
"331914","331911"
"331915","331911"
"331916","331911"
"331920","331917"
"331921","331917"
"331922","331917"
"331923","331917"
"331924","331917"
"331925","331917"
"331926","331917"
"331927","331917"
"331928","331917"
"331929","331917"
"331930","331917"
"331934","331931"
"331935","331931"
"331936","331931"
"331937","331931"
"331938","331931"
"331939","331931"
"331940","331931"
"331941","331931"
"331942","331931"
"331943","331931"
"331944","331931"
"331948","331945"
"331949","331945"
"331950","331945"
"331951","331945"
"331952","331945"
"331953","331945"
"331954","331945"
"331955","331945"
"331956","331945"
"331957","331945"
"331958","331945"
"331959","331945"
"331964","331961"
"331965","331961"
"331966","331961"
"331967","331961"
"331968","331961"
"331972","331969"
"331973","331969"
"331974","331969"
"331975","331969"
"331976","331969"
"331980","331977"
"331981","331977"
"331982","331977"
"331983","331977"
"331984","331977"
"331988","331985"
"331989","331985"
"331990","331985"
"331991","331985"
"331992","331985"
"331996","331993"
"331997","331993"
"332001","331998"
"332002","331998"
"332006","332003"
"332007","332003"
"332011","332008"
"332012","332008"
"332015","332013"
"332016","332013"
"332020","332017"
"332021","332017"
"332025","332022"
"332026","332022"
"332030","332027"
"332031","332027"
"332032","332027"
"332033","332027"
"332034","332027"
"332038","332035"
"332039","332035"
"332043","332040"
"332044","332040"
"332045","332040"
"332046","332040"
"332047","332040"
"332051","332048"
"332052","332048"
"332056","332053"
"332057","332053"
"332061","332058"
"332062","332058"
"332066","332063"
"332067","332063"
"332071","332068"
"332072","332068"
"332073","332068"
"332074","332068"
"332075","332068"
"332079","332076"
"332080","332076"
"332081","332076"
"332082","332076"
"332083","332076"
"332087","332084"
"332088","332084"
"332089","332084"
"332090","332084"
"332091","332084"
"332095","332092"
"332096","332092"
"332097","332092"
"332098","332092"
"332099","332092"
"332103","332100"
"332104","332100"
"332105","332100"
"332106","332100"
"332107","332100"
"332111","332108"
"332112","332108"
"332116","332113"
"332117","332113"
"332121","332118"
"332122","332118"
"332126","332123"
"332127","332123"
"332130","332128"
"332131","332128"
"332134","332132"
"332135","332132"
"332139","332136"
"332140","332136"
"332144","332141"
"332145","332141"
"332146","332141"
"332147","332141"
"332148","332141"
"332152","332149"
"332153","332149"
"332157","332154"
"332158","332154"
"332162","332159"
"332163","332159"
"332167","332164"
"332168","332164"
"332172","332169"
"332173","332169"
"332177","332174"
"332178","332174"
"332179","332174"
"332180","332174"
"332181","332174"
"332185","332182"
"332186","332182"
"332187","332182"
"332188","332182"
"332189","332182"
"332193","332190"
"332194","332190"
"332195","332190"
"332196","332190"
"332197","332190"
"332201","332198"
"332202","332198"
"332203","332198"
"332204","332198"
"332205","332198"
"332209","332206"
"332210","332206"
"332211","332206"
"332212","332206"
"332213","332206"
"332217","332214"
"332218","332214"
"332219","332214"
"332220","332214"
"332221","332214"
"332225","332222"
"332226","332222"
"332230","332227"
"332231","332227"
"332235","332232"
"332236","332232"
"332240","332237"
"332241","332237"
"332245","332242"
"332246","332242"
"332250","332247"
"332251","332247"
"332255","332252"
"332256","332252"
"332260","332257"
"332261","332257"
"332265","332262"
"332266","332262"
"332270","332267"
"332271","332267"
"332275","332272"
"332276","332272"
"332280","332277"
"332281","332277"
"332287","332283"
"332288","332283"
"332289","332283"
"332299","332290"
"332300","332290"
"332301","332290"
"332311","332302"
"332312","332302"
"332313","332302"
"332321","332314"
"332322","332314"
"332323","332314"
"332333","332324"
"332334","332324"
"332335","332324"
"332345","332336"
"332346","332336"
"332347","332336"
"332352","332348"
"332353","332348"
"332354","332348"
"332362","332355"
"332363","332355"
"332364","332355"
"332370","332365"
"332371","332365"
"332372","332365"
"332382","332373"
"332383","332373"
"332384","332373"
"332394","332385"
"332395","332385"
"332396","332385"
"332401","332398"
"332402","332398"
"332403","332398"
"332408","332404"
"332409","332404"
"332410","332404"
"332411","332404"
"332412","332404"
"332413","332404"
"332414","332404"
"332415","332404"
"332416","332404"
"332417","332404"
"332418","332404"
"332419","332404"
"332421","332420"
"332422","332420"
"332423","332420"
"332429","332424"
"332434","332430"
"332435","332430"
"332436","332430"
"332437","332430"
"332438","332430"
"332439","332430"
"332440","332430"
"332441","332430"
"332442","332430"
"332443","332430"
"332444","332430"
"332445","332430"
"332447","332446"
"332448","332446"
"332449","332446"
"332453","332450"
"332455","332454"
"332456","332454"
"332457","332454"
"332458","332454"
"332459","332454"
"332460","332454"
"332461","332454"
"332462","332454"
"332463","332454"
"332464","332454"
"332465","332454"
"332466","332454"
"332468","332467"
"332469","332467"
"332470","332467"
"332472","332471"
"332473","332471"
"332474","332471"
"332476","332475"
"332477","332475"
"332478","332475"
"332483","332479"
"332484","332479"
"332485","332479"
"332490","332486"
"332491","332486"
"332492","332486"
"332493","332486"
"332494","332486"
"332495","332486"
"332496","332486"
"332497","332486"
"332498","332486"
"332499","332486"
"332500","332486"
"332501","332486"
"332502","332486"
"332504","332503"
"332505","332503"
"332506","332503"
"332513","332507"
"332518","332514"
"332519","332514"
"332520","332514"
"332521","332514"
"332522","332514"
"332523","332514"
"332524","332514"
"332525","332514"
"332526","332514"
"332527","332514"
"332528","332514"
"332529","332514"
"332531","332530"
"332532","332530"
"332533","332530"
"332536","332534"
"332538","332537"
"332539","332537"
"332540","332537"
"332541","332537"
"332542","332537"
"332543","332537"
"332544","332537"
"332545","332537"
"332546","332537"
"332547","332537"
"332548","332537"
"332549","332537"
"332550","332537"
"332552","332551"
"332553","332551"
"332554","332551"
"332556","332555"
"332557","332555"
"332558","332555"
"332560","332559"
"332561","332559"
"332562","332559"
"332568","332563"
"332569","332563"
"332570","332563"
"332571","332563"
"332572","332563"
"332573","332563"
"332574","332563"
"332575","332563"
"332576","332563"
"332577","332563"
"332578","332563"
"332579","332563"
"332580","332563"
"332584","332581"
"332585","332581"
"332586","332581"
"332587","332581"
"332588","332581"
"332589","332581"
"332590","332581"
"332591","332581"
"332592","332581"
"332593","332581"
"332594","332581"
"332595","332581"
"332596","332581"
"332601","332598"
"332602","332598"
"332603","332598"
"332609","332604"
"332610","332604"
"332611","332604"
"332612","332604"
"332619","332613"
"332620","332613"
"332621","332613"
"332622","332613"
"332630","332623"
"332631","332623"
"332632","332623"
"332640","332633"
"332641","332633"
"332642","332633"
"332651","332643"
"332652","332643"
"332653","332643"
"332654","332643"
"332655","332643"
"332656","332643"
"332657","332643"
"332658","332643"
"332659","332643"
"332660","332643"
"332661","332643"
"332669","332662"
"332670","332662"
"332671","332662"
"332672","332662"
"332673","332662"
"332674","332662"
"332675","332662"
"332676","332662"
"332677","332662"
"332678","332662"
"332679","332662"
"332680","332662"
"332688","332681"
"332689","332681"
"332690","332681"
"332691","332681"
"332692","332681"
"332693","332681"
"332694","332681"
"332695","332681"
"332696","332681"
"332697","332681"
"332698","332681"
"332699","332681"
"332700","332681"
"332701","332681"
"332702","332681"
"332703","332681"
"332704","332681"
"332712","332705"
"332713","332705"
"332714","332705"
"332715","332705"
"332723","332716"
"332724","332716"
"332725","332716"
"332726","332716"
"332727","332716"
"332728","332716"
"332729","332716"
"332730","332716"
"332731","332716"
"332732","332716"
"332733","332716"
"332734","332716"
"332735","332716"
"332743","332736"
"332744","332736"
"332745","332736"
"332746","332736"
"332747","332736"
"332748","332736"
"332749","332736"
"332750","332736"
"332751","332736"
"332752","332736"
"332753","332736"
"332759","332754"
"332760","332754"
"332761","332754"
"332762","332754"
"332763","332754"
"332764","332754"
"332765","332754"
"332766","332754"
"332767","332754"
"332768","332754"
"332769","332754"
"332770","332754"
"332778","332771"
"332779","332771"
"332780","332771"
"332781","332771"
"332782","332771"
"332783","332771"
"332784","332771"
"332785","332771"
"332786","332771"
"332787","332771"
"332788","332771"
"332789","332771"
"332790","332771"
"332797","332792"
"332798","332792"
"332799","332792"
"332806","332800"
"332807","332800"
"332808","332800"
"332813","332809"
"332814","332809"
"332815","332809"
"332816","332809"
"332817","332809"
"332818","332809"
"332819","332809"
"332820","332809"
"332821","332809"
"332822","332809"
"332823","332809"
"332824","332809"
"332825","332809"
"332826","332809"
"332834","332827"
"332835","332827"
"332836","332827"
"332837","332827"
"332838","332827"
"332839","332827"
"332840","332827"
"332841","332827"
"332842","332827"
"332843","332827"
"332844","332827"
"332845","332827"
"332851","332846"
"332852","332846"
"332853","332846"
"332854","332846"
"332855","332846"
"332856","332846"
"332857","332846"
"332858","332846"
"332859","332846"
"332860","332846"
"332861","332846"
"332862","332846"
"332863","332846"
"332870","332865"
"332871","332865"
"332877","332872"
"332878","332872"
"332879","332872"
"332886","332880"
"332887","332880"
"332893","332888"
"332894","332888"
"332900","332895"
"332901","332895"
"332902","332895"
"332903","332895"
"332904","332895"
"332905","332895"
"332906","332895"
"332907","332895"
"332908","332895"
"332909","332895"
"332910","332895"
"332911","332895"
"332912","332895"
"332920","332913"
"332921","332913"
"332922","332913"
"332923","332913"
"332924","332913"
"332925","332913"
"332926","332913"
"332927","332913"
"332928","332913"
"332929","332913"
"332930","332913"
"332931","332913"
"332932","332913"
"332938","332933"
"332939","332933"
"332940","332933"
"332941","332933"
"332942","332933"
"332943","332933"
