"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"46539","747693","747480","","","","","","","","","",""
"46557","747693","747571","","","","","","","","","",""
"46533","747693","747449","","","","","","","","","",""
"46569","747693","747633","","","","","","","","","",""
"46577","747693","747681","","","","","","","","","",""
"46542","747693","747496","","","","","","","","","",""
"46567","747693","747621","","","","","","","","","",""
"46574","747693","747663","","","","","","","","","",""
"46549","747693","747531","","","","","","","","","",""
"46540","747693","747486","","","","","","","","","",""
"46564","747693","747606","","","","","","","","","",""
"46572","747693","747651","","","","","","","","","",""
"46552","747693","747546","","","","","","","","","",""
"46535","747693","747460","","","","","","","","","",""
"46544","747693","747506","","","","","","","","","",""
"46575","747693","747669","","","","","","","","","",""
"46571","747693","747645","","","","","","","","","",""
"46556","747693","747566","","","","","","","","","",""
"46568","747693","747627","","","","","","","","","",""
"46565","747693","747611","","","","","","","","","",""
"46573","747693","747657","","","","","","","","","",""
"46537","747693","747470","","","","","","","","","",""
"46550","747693","747536","","","","","","","","","",""
"46546","747693","747516","","","","","","","","","",""
"46534","747693","747454","","","","","","","","","",""
"46563","747693","747601","","","","","","","","","",""
"46545","747693","747511","","","","","","","","","",""
"46551","747693","747541","","","","","","","","","",""
"46576","747693","747675","","","","","","","","","",""
"46560","747693","747586","","","","","","","","","",""
"46559","747693","747581","","","","","","","","","",""
"46561","747693","747591","","","","","","","","","",""
"46566","747693","747616","","","","","","","","","",""
"46553","747693","747551","","","","","","","","","",""
"46541","747693","747491","","","","","","","","","",""
"46558","747693","747576","","","","","","","","","",""
"46538","747693","747475","","","","","","","","","",""
"46547","747693","747521","","","","","","","","","",""
"46554","747693","747556","","","","","","","","","",""
"46570","747693","747639","","","","","","","","","",""
"46611","747997","747989","","","","","","","","","",""
"46585","747997","747757","","","","","","","","","",""
"46604","747997","747927","","","","","","","","","",""
"46579","747997","747694","","","","","","","","","",""
"46584","747997","747749","","","","","","","","","",""
"46606","747997","747942","","","","","","","","","",""
"46592","747997","747816","","","","","","","","","",""
"46597","747997","747859","","","","","","","","","",""
"46593","747997","747824","","","","","","","","","",""
"46586","747997","747765","","","","","","","","","",""
"46587","747997","747773","","","","","","","","","",""
"46596","747997","747850","","","","","","","","","",""
"46598","747997","747866","","","","","","","","","",""
"46603","747997","747919","","","","","","","","","",""
"46609","747997","747974","","","","","","","","","",""
"46601","747997","747892","","","","","","","","","",""
"46580","747997","747701","","","","","","","","","",""
"46595","747997","747842","","","","","","","","","",""
"46599","747997","747874","","","","","","","","","",""
"46610","747997","747981","","","","","","","","","",""
"46608","747997","747967","","","","","","","","","",""
"46591","747997","747808","","","","","","","","","",""
"46605","747997","747935","","","","","","","","","",""
"46589","747997","747789","","","","","","","","","",""
"46617","748236","748053","","","","","","","","","",""
"46583","748236","747739","","","","","","","","","",""
"46594","748236","747833","","","","","","","","","",""
"46618","748236","748064","","","","","","","","","",""
"46614","748236","748021","","","","","","","","","",""
"46612","748236","747998","","","","","","","","","",""
"46628","748236","748182","","","","","","","","","",""
"46616","748236","748043","","","","","","","","","",""
"46631","748236","748215","","","","","","","","","",""
"46615","748236","748032","","","","","","","","","",""
"46625","748236","748149","","","","","","","","","",""
"46626","748236","748160","","","","","","","","","",""
"46630","748236","748202","","","","","","","","","",""
"46590","748236","747798","","","","","","","","","",""
"46629","748236","748192","","","","","","","","","",""
"46632","748236","748226","","","","","","","","","",""
"46619","748236","748075","","","","","","","","","",""
"46624","748236","748138","","","","","","","","","",""
"46622","748236","748111","","","","","","","","","",""
"46613","748236","748009","","","","","","","","","",""
"46621","748236","748098","","","","","","","","","",""
"46627","748236","748172","","","","","","","","","",""
"46600","748236","747882","","","","","","","","","",""
"46588","748236","747780","","","","","","","","","",""
"46637","748278","748270","","","","","","","","","",""
"46635","748278","748253","","","","","","","","","",""
"46636","748278","748261","","","","","","","","","",""
"46634","748278","748245","","","","","","","","","",""
"46633","748278","748237","","","","","","","","","",""
"46642","748323","748312","","","","","","","","","",""
"46641","748323","748304","","","","","","","","","",""
"46640","748323","748296","","","","","","","","","",""
"46639","748323","748288","","","","","","","","","",""
"46638","748323","748279","","","","","","","","","",""
"46645","748366","748339","","","","","","","","","",""
"46646","748366","748347","","","","","","","","","",""
"46647","748366","748355","","","","","","","","","",""
"46644","748366","748332","","","","","","","","","",""
"46643","748366","748324","","","","","","","","","",""
"46665","748608","748481","","","","","","","","","",""
"46681","748608","748589","","","","","","","","","",""
"46661","748608","748453","","","","","","","","","",""
"46667","748608","748493","","","","","","","","","",""
"46669","748608","748505","","","","","","","","","",""
"46654","748608","748405","","","","","","","","","",""
"46657","748608","748424","","","","","","","","","",""
"46668","748608","748499","","","","","","","","","",""
"46663","748608","748467","","","","","","","","","",""
"46655","748608","748411","","","","","","","","","",""
"46648","748608","748367","","","","","","","","","",""
"46682","748608","748596","","","","","","","","","",""
"46660","748608","748445","","","","","","","","","",""
"46675","748608","748545","","","","","","","","","",""
"46670","748608","748511","","","","","","","","","",""
"46651","748608","748385","","","","","","","","","",""
"46662","748608","748460","","","","","","","","","",""
"46652","748608","748391","","","","","","","","","",""
"46672","748608","748525","","","","","","","","","",""
"46678","748608","748565","","","","","","","","","",""
"46677","748608","748559","","","","","","","","","",""
"46659","748608","748438","","","","","","","","","",""
"46653","748608","748398","","","","","","","","","",""
"46671","748608","748518","","","","","","","","","",""
"46658","748608","748431","","","","","","","","","",""
"46666","748608","748487","","","","","","","","","",""
"46649","748608","748373","","","","","","","","","",""
"46674","748608","748538","","","","","","","","","",""
"46679","748608","748575","","","","","","","","","",""
"46656","748608","748417","","","","","","","","","",""
"46680","748608","748581","","","","","","","","","",""
"46683","748608","748602","","","","","","","","","",""
"46673","748608","748532","","","","","","","","","",""
"46676","748608","748552","","","","","","","","","",""
"46650","748608","748379","","","","","","","","","",""
"46664","748608","748474","","","","","","","","","",""
"46685","748967","748627","","","","","","","","","",""
"46581","748967","747709","","","","","","","","","",""
"46602","748967","747900","","","","","","","","","",""
"46689","748967","748696","","","","","","","","","",""
"46688","748967","748679","","","","","","","","","",""
"46684","748967","748609","","","","","","","","","",""
"46691","748967","748730","","","","","","","","","",""
"46607","748967","747950","","","","","","","","","",""
"46692","748967","748746","","","","","","","","","",""
"46690","748967","748713","","","","","","","","","",""
"46686","748967","748645","","","","","","","","","",""
"46693","748967","748763","","","","","","","","","",""
"46694","748967","748778","","","","","","","","","",""
"46582","748967","747723","","","","","","","","","",""
"46620","748967","748086","","","","","","","","","",""
"46687","748967","748662","","","","","","","","","",""
"46623","748967","748122","","","","","","","","","",""
"46702","748967","748916","","","","","","","","","",""
"46698","748967","748849","","","","","","","","","",""
"46697","748967","748832","","","","","","","","","",""
"46695","748967","748796","","","","","","","","","",""
"46699","748967","748864","","","","","","","","","",""
"46700","748967","748880","","","","","","","","","",""
"46704","748967","748951","","","","","","","","","",""
"46696","748967","748815","","","","","","","","","",""
"46701","748967","748899","","","","","","","","","",""
"46703","748967","748933","","","","","","","","","",""
"46744","749420","749221","","","","","","","","","",""
"46732","749420","749142","","","","","","","","","",""
"46707","749420","748981","","","","","","","","","",""
"46770","749420","749396","","","","","","","","","",""
"46745","749420","749227","","","","","","","","","",""
"46735","749420","749162","","","","","","","","","",""
"46748","749420","749247","","","","","","","","","",""
"46709","749420","748995","","","","","","","","","",""
"46714","749420","749030","","","","","","","","","",""
"46769","749420","749390","","","","","","","","","",""
"46757","749420","749314","","","","","","","","","",""
"46705","749420","748968","","","","","","","","","",""
"46730","749420","749129","","","","","","","","","",""
"46721","749420","749075","","","","","","","","","",""
"46711","749420","749009","","","","","","","","","",""
"46742","749420","749209","","","","","","","","","",""
"46740","749420","749197","","","","","","","","","",""
"46756","749420","749306","","","","","","","","","",""
"46754","749420","749288","","","","","","","","","",""
"46706","749420","748974","","","","","","","","","",""
"46733","749420","749148","","","","","","","","","",""
"46755","749420","749300","","","","","","","","","",""
"46762","749420","749351","","","","","","","","","",""
"46739","749420","749190","","","","","","","","","",""
"46751","749420","749268","","","","","","","","","",""
"46743","749420","749215","","","","","","","","","",""
"46768","749420","749384","","","","","","","","","",""
"46741","749420","749203","","","","","","","","","",""
"46724","749420","749092","","","","","","","","","",""
"46771","749420","749402","","","","","","","","","",""
"46727","749420","749110","","","","","","","","","",""
"46760","749420","749335","","","","","","","","","",""
"46747","749420","749240","","","","","","","","","",""
"46759","749420","749328","","","","","","","","","",""
"46713","749420","749023","","","","","","","","","",""
"46728","749420","749116","","","","","","","","","",""
"46736","749420","749169","","","","","","","","","",""
"46716","749420","749044","","","","","","","","","",""
"46708","749420","748988","","","","","","","","","",""
"46725","749420","749098","","","","","","","","","",""
"46717","749420","749050","","","","","","","","","",""
"46758","749420","749321","","","","","","","","","",""
"46712","749420","749016","","","","","","","","","",""
"46720","749420","749069","","","","","","","","","",""
"46767","749420","749378","","","","","","","","","",""
"46722","749420","749080","","","","","","","","","",""
"46729","749420","749122","","","","","","","","","",""
"46723","749420","749086","","","","","","","","","",""
"46752","749420","749275","","","","","","","","","",""
"46773","749420","749414","","","","","","","","","",""
"46715","749420","749037","","","","","","","","","",""
"46761","749420","749343","","","","","","","","","",""
"46763","749420","749356","","","","","","","","","",""
"46750","749420","749261","","","","","","","","","",""
"46772","749420","749408","","","","","","","","","",""
"46746","749420","749233","","","","","","","","","",""
"46719","749420","749063","","","","","","","","","",""
"46765","749420","749366","","","","","","","","","",""
"46726","749420","749104","","","","","","","","","",""
"46764","749420","749361","","","","","","","","","",""
"46718","749420","749057","","","","","","","","","",""
"46731","749420","749136","","","","","","","","","",""
"46737","749420","749176","","","","","","","","","",""
"46738","749420","749183","","","","","","","","","",""
"46753","749420","749281","","","","","","","","","",""
"46749","749420","749254","","","","","","","","","",""
"46734","749420","749155","","","","","","","","","",""
"46710","749420","749002","","","","","","","","","",""
"46766","749420","749372","","","","","","","","","",""
"78193","789828","789811","","","","","","","","","",""
"78191","789828","789795","","","","","","","","","",""
"78194","789828","789819","","","","","","","","","",""
"78192","789828","789803","","","","","","","","","",""
"78190","789828","789788","","","","","","","","","",""
"78188","789828","789772","","","","","","","","","",""
"78189","789828","789780","","","","","","","","","",""
"78198","789890","789860","","","","","","","","","",""
"78199","789890","789870","","","","","","","","","",""
"78196","789890","789839","","","","","","","","","",""
"78197","789890","789850","","","","","","","","","",""
"78195","789890","789829","","","","","","","","","",""
"78200","789890","789880","","","","","","","","","",""
"78206","789951","789941","","","","","","","","","",""
"78202","789951","789901","","","","","","","","","",""
"78205","789951","789931","","","","","","","","","",""
"78201","789951","789891","","","","","","","","","",""
"78203","789951","789911","","","","","","","","","",""
"78204","789951","789921","","","","","","","","","",""
"78210","790018","789985","","","","","","","","","",""
"78211","790018","789996","","","","","","","","","",""
"78212","790018","790007","","","","","","","","","",""
"78208","790018","789963","","","","","","","","","",""
"78209","790018","789974","","","","","","","","","",""
"78207","790018","789952","","","","","","","","","",""
"78215","790085","790041","","","","","","","","","",""
"78216","790085","790052","","","","","","","","","",""
"78214","790085","790030","","","","","","","","","",""
"78213","790085","790019","","","","","","","","","",""
"78217","790085","790063","","","","","","","","","",""
"78218","790085","790074","","","","","","","","","",""
"78220","790146","790096","","","","","","","","","",""
"78223","790146","790126","","","","","","","","","",""
"78224","790146","790136","","","","","","","","","",""
"78221","790146","790106","","","","","","","","","",""
"78219","790146","790086","","","","","","","","","",""
"78222","790146","790116","","","","","","","","","",""
"78228","790214","790181","","","","","","","","","",""
"78229","790214","790192","","","","","","","","","",""
"78225","790214","790147","","","","","","","","","",""
"78226","790214","790158","","","","","","","","","",""
"78230","790214","790203","","","","","","","","","",""
"78227","790214","790169","","","","","","","","","",""
"78234","790276","790251","","","","","","","","","",""
"78233","790276","790238","","","","","","","","","",""
"78231","790276","790215","","","","","","","","","",""
"78235","790276","790263","","","","","","","","","",""
"78232","790276","790226","","","","","","","","","",""
"78237","790508","790294","","","","","","","","","",""
"78239","790508","790327","","","","","","","","","",""
"78247","790508","790475","","","","","","","","","",""
"78236","790508","790277","","","","","","","","","",""
"78244","790508","790419","","","","","","","","","",""
"78246","790508","790459","","","","","","","","","",""
"78240","790508","790344","","","","","","","","","",""
"78245","790508","790438","","","","","","","","","",""
"78242","790508","790382","","","","","","","","","",""
"78241","790508","790364","","","","","","","","","",""
"78248","790508","790491","","","","","","","","","",""
"78238","790508","790312","","","","","","","","","",""
"78243","790508","790404","","","","","","","","","",""
"78249","790577","790509","","","","","","","","","",""
"78251","790577","790531","","","","","","","","","",""
"78252","790577","790543","","","","","","","","","",""
"78250","790577","790520","","","","","","","","","",""
"78254","790577","790566","","","","","","","","","",""
"78253","790577","790555","","","","","","","","","",""
"78257","790646","790600","","","","","","","","","",""
"78256","790646","790589","","","","","","","","","",""
"78258","790646","790612","","","","","","","","","",""
"78259","790646","790623","","","","","","","","","",""
"78255","790646","790578","","","","","","","","","",""
"78260","790646","790634","","","","","","","","","",""
"78265","790774","790711","","","","","","","","","",""
"78264","790774","790695","","","","","","","","","",""
"78267","790774","790745","","","","","","","","","",""
"78266","790774","790728","","","","","","","","","",""
"78262","790774","790662","","","","","","","","","",""
"78263","790774","790680","","","","","","","","","",""
"78272","790774","790771","","","","","","","","","",""
"78261","790774","790647","","","","","","","","","",""
"78274","790991","790795","","","","","","","","","",""
"78281","790991","790919","","","","","","","","","",""
"78278","790991","790867","","","","","","","","","",""
"78269","790991","790758","","","","","","","","","",""
"78279","790991","790887","","","","","","","","","",""
"78283","790991","790955","","","","","","","","","",""
"78276","790991","790836","","","","","","","","","",""
"78275","790991","790816","","","","","","","","","",""
"78271","790991","790763","","","","","","","","","",""
"78277","790991","790853","","","","","","","","","",""
"78273","790991","790775","","","","","","","","","",""
"78270","790991","790760","","","","","","","","","",""
"78282","790991","790937","","","","","","","","","",""
"78280","790991","790901","","","","","","","","","",""
"78284","790991","790973","","","","","","","","","",""
"78268","790991","790755","","","","","","","","","",""
"103219","1104647","1104611","","","","","","","","","",""
"103218","1104647","1104602","","","","","","","","","",""
"103217","1104647","1104593","","","","","","","","","",""
"103221","1104647","1104629","","","","","","","","","",""
"103220","1104647","1104620","","","","","","","","","",""
"103222","1104647","1104638","","","","","","","","","",""
"103228","1104705","1104694","","","","","","","","","",""
"103226","1104705","1104672","","","","","","","","","",""
"103227","1104705","1104683","","","","","","","","","",""
"103224","1104705","1104650","","","","","","","","","",""
"103225","1104705","1104661","","","","","","","","","",""
"103223","1104705","1104648","","","","","","","","","",""
"103231","1104766","1104726","","","","","","","","","",""
"103233","1104766","1104746","","","","","","","","","",""
"103230","1104766","1104716","","","","","","","","","",""
"103229","1104766","1104706","","","","","","","","","",""
"103234","1104766","1104756","","","","","","","","","",""
"103232","1104766","1104736","","","","","","","","","",""
"103236","1104812","1104776","","","","","","","","","",""
"103235","1104812","1104767","","","","","","","","","",""
"103238","1104812","1104794","","","","","","","","","",""
"103237","1104812","1104785","","","","","","","","","",""
"103243","1104867","1104840","","","","","","","","","",""
"103242","1104867","1104831","","","","","","","","","",""
"103240","1104867","1104813","","","","","","","","","",""
"103245","1104867","1104858","","","","","","","","","",""
"103241","1104867","1104822","","","","","","","","","",""
"103244","1104867","1104849","","","","","","","","","",""
"103248","1104913","1104886","","","","","","","","","",""
"103250","1104913","1104904","","","","","","","","","",""
"103246","1104913","1104868","","","","","","","","","",""
"103249","1104913","1104895","","","","","","","","","",""
"103247","1104913","1104877","","","","","","","","","",""
"103255","1104962","1104946","","","","","","","","","",""
"103254","1104962","1104938","","","","","","","","","",""
"103251","1104962","1104914","","","","","","","","","",""
"103253","1104962","1104930","","","","","","","","","",""
"103256","1104962","1104954","","","","","","","","","",""
"103252","1104962","1104922","","","","","","","","","",""
"103262","1105073","1105053","","","","","","","","","",""
"103211","1105073","790745","","","","","","","","","",""
"103216","1105073","790771","","","","","","","","","",""
"103260","1105073","1105015","","","","","","","","","",""
"103258","1105073","1104981","","","","","","","","","",""
"103257","1105073","1104963","","","","","","","","","",""
"103259","1105073","1104998","","","","","","","","","",""
"103261","1105073","1105034","","","","","","","","","",""
"103264","1105314","1105096","","","","","","","","","",""
"103215","1105314","790763","","","","","","","","","",""
"103272","1105314","1105258","","","","","","","","","",""
"103266","1105314","1105135","","","","","","","","","",""
"103267","1105314","1105158","","","","","","","","","",""
"103263","1105314","1105074","","","","","","","","","",""
"103274","1105314","1105294","","","","","","","","","",""
"103213","1105314","790758","","","","","","","","","",""
"103214","1105314","790760","","","","","","","","","",""
"103265","1105314","1105116","","","","","","","","","",""
"103269","1105314","1105202","","","","","","","","","",""
"103270","1105314","1105222","","","","","","","","","",""
"103273","1105314","1105274","","","","","","","","","",""
"103271","1105314","1105242","","","","","","","","","",""
"103268","1105314","1105180","","","","","","","","","",""
"103212","1105314","790755","","","","","","","","","",""
"103282","1105430","1105415","","","","","","","","","",""
"103281","1105430","1105401","","","","","","","","","",""
"103279","1105430","1105373","","","","","","","","","",""
"103278","1105430","1105358","","","","","","","","","",""
"103280","1105430","1105387","","","","","","","","","",""
"103277","1105430","1105343","","","","","","","","","",""
"103276","1105430","1105329","","","","","","","","","",""
"103275","1105430","1105315","","","","","","","","","",""
"103289","1105547","1105516","","","","","","","","","",""
"103288","1105547","1105502","","","","","","","","","",""
"103283","1105547","1105431","","","","","","","","","",""
"103284","1105547","1105445","","","","","","","","","",""
"103285","1105547","1105459","","","","","","","","","",""
"103290","1105547","1105532","","","","","","","","","",""
"103287","1105547","1105488","","","","","","","","","",""
"103286","1105547","1105473","","","","","","","","","",""
"103295","1105664","1105607","","","","","","","","","",""
"103292","1105664","1105563","","","","","","","","","",""
"103298","1105664","1105650","","","","","","","","","",""
"103297","1105664","1105635","","","","","","","","","",""
"103296","1105664","1105621","","","","","","","","","",""
"103291","1105664","1105548","","","","","","","","","",""
"103294","1105664","1105593","","","","","","","","","",""
"103293","1105664","1105578","","","","","","","","","",""
"103299","1105781","1105665","","","","","","","","","",""
"103301","1105781","1105694","","","","","","","","","",""
"103306","1105781","1105767","","","","","","","","","",""
"103300","1105781","1105679","","","","","","","","","",""
"103305","1105781","1105753","","","","","","","","","",""
"103304","1105781","1105737","","","","","","","","","",""
"103303","1105781","1105722","","","","","","","","","",""
"103302","1105781","1105708","","","","","","","","","",""
"103310","1105897","1105825","","","","","","","","","",""
"103308","1105897","1105797","","","","","","","","","",""
"103313","1105897","1105868","","","","","","","","","",""
"103314","1105897","1105882","","","","","","","","","",""
"103307","1105897","1105782","","","","","","","","","",""
"103312","1105897","1105853","","","","","","","","","",""
"103311","1105897","1105839","","","","","","","","","",""
"103309","1105897","1105811","","","","","","","","","",""
"103630","1750337","1750394","","","","","","","","","",""
"103629","1750337","1750408","","","","","","","","","",""
"103628","1750337","1750406","","","","","","","","","",""
"103627","1750337","1750392","","","","","","","","","",""
"103626","1750337","1750398","","","","","","","","","",""
"103625","1750337","1750404","","","","","","","","","",""
"103624","1750337","1750400","","","","","","","","","",""
"103623","1750337","1750386","","","","","","","","","",""
"103622","1750337","1750394","","","","","","","","","",""
"103621","1750337","1750396","","","","","","","","","",""
"103619","1750337","1750408","","","","","","","","","",""
"103617","1750337","1750406","","","","","","","","","",""
"103615","1750337","1750392","","","","","","","","","",""
"103614","1750337","1750398","","","","","","","","","",""
"103613","1750337","1750404","","","","","","","","","",""
"103611","1750337","1750390","","","","","","","","","",""
"103608","1750337","1750388","","","","","","","","","",""
"103607","1750337","1750400","","","","","","","","","",""
"103605","1750337","1750410","","","","","","","","","",""
"103603","1750337","1750386","","","","","","","","","",""
"103601","1750337","1750402","","","","","","","","","",""
"103620","1750338","1750382","","","","","","","","","",""
"103618","1750338","1750372","","","","","","","","","",""
"103616","1750338","1750370","","","","","","","","","",""
"103612","1750338","1750384","","","","","","","","","",""
"103610","1750338","1750376","","","","","","","","","",""
"103609","1750338","1750374","","","","","","","","","",""
"103606","1750338","1750362","","","","","","","","","",""
"103604","1750338","1750366","","","","","","","","","",""
"103602","1750338","1750378","","","","","","","","","",""
"103600","1750338","1750364","","","","","","","","","",""
"103588","1750338","1750358","","","","","","","","","",""
"103587","1750338","1750356","","","","","","","","","",""
"103586","1750338","1750360","","","","","","","","","",""
"103585","1750338","1750368","","","","","","","","","",""
"103584","1750338","1750380","","","","","","","","","",""
"103582","1750339","1750412","","","","","","","","","",""
"103579","1750339","1750414","","","","","","","","","",""
"103540","1750339","1750418","","","","","","","","","",""
"103538","1750339","1750416","","","","","","","","","",""
"103527","1750339","1750422","","","","","","","","","",""
"103526","1750339","1750420","","","","","","","","","",""
"103525","1750339","1750426","","","","","","","","","",""
"103524","1750339","1750424","","","","","","","","","",""
"103565","1750340","1750438","","","","","","","","","",""
"103563","1750340","1750436","","","","","","","","","",""
"103561","1750340","1750442","","","","","","","","","",""
"103560","1750340","1750440","","","","","","","","","",""
"103533","1750340","1750430","","","","","","","","","",""
"103532","1750340","1750428","","","","","","","","","",""
"103530","1750340","1750434","","","","","","","","","",""
"103528","1750340","1750432","","","","","","","","","",""
"103576","1750341","1750446","","","","","","","","","",""
"103573","1750341","1750444","","","","","","","","","",""
"103570","1750341","1750450","","","","","","","","","",""
"103567","1750341","1750448","","","","","","","","","",""
"103551","1750341","1750454","","","","","","","","","",""
"103548","1750341","1750452","","","","","","","","","",""
"103546","1750341","1750458","","","","","","","","","",""
"103543","1750341","1750456","","","","","","","","","",""
"103577","1750342","1750470","","","","","","","","","",""
"103574","1750342","1750468","","","","","","","","","",""
"103571","1750342","1750474","","","","","","","","","",""
"103568","1750342","1750472","","","","","","","","","",""
"103558","1750342","1750462","","","","","","","","","",""
"103556","1750342","1750460","","","","","","","","","",""
"103555","1750342","1750466","","","","","","","","","",""
"103554","1750342","1750464","","","","","","","","","",""
"103559","1750343","1750486","","","","","","","","","",""
"103557","1750343","1750484","","","","","","","","","",""
"103552","1750343","1750478","","","","","","","","","",""
"103549","1750343","1750476","","","","","","","","","",""
"103547","1750343","1750482","","","","","","","","","",""
"103544","1750343","1750480","","","","","","","","","",""
"103479","1750343","1750488","","","","","","","","","",""
"103477","1750343","1750490","","","","","","","","","",""
"103484","1750344","1750538","","","","","","","","","",""
"103493","1750344","1750544","","","","","","","","","",""
"103496","1750344","1750546","","","","","","","","","",""
"103498","1750344","1750540","","","","","","","","","",""
"103501","1750344","1750542","","","","","","","","","",""
"103594","1750344","1750548","","","","","","","","","",""
"103596","1750344","1750550","","","","","","","","","",""
"103597","1750344","1750536","","","","","","","","","",""
"103492","1750345","1750520","","","","","","","","","",""
"103495","1750345","1750522","","","","","","","","","",""
"103591","1750345","1750528","","","","","","","","","",""
"103592","1750345","1750530","","","","","","","","","",""
"103593","1750345","1750524","","","","","","","","","",""
"103595","1750345","1750526","","","","","","","","","",""
"103598","1750345","1750532","","","","","","","","","",""
"103599","1750345","1750534","","","","","","","","","",""
"103480","1750346","1750512","","","","","","","","","",""
"103483","1750346","1750514","","","","","","","","","",""
"103486","1750346","1750508","","","","","","","","","",""
"103489","1750346","1750510","","","","","","","","","",""
"103497","1750346","1750516","","","","","","","","","",""
"103500","1750346","1750518","","","","","","","","","",""
"103512","1750346","1750504","","","","","","","","","",""
"103515","1750346","1750506","","","","","","","","","",""
"103503","1750347","1750496","","","","","","","","","",""
"103505","1750347","1750498","","","","","","","","","",""
"103508","1750347","1750492","","","","","","","","","",""
"103510","1750347","1750494","","","","","","","","","",""
"103518","1750347","1750500","","","","","","","","","",""
"103521","1750347","1750502","","","","","","","","","",""
"103478","1750348","1750552","","","","","","","","","",""
"103476","1750348","1750564","","","","","","","","","",""
"103475","1750348","1750562","","","","","","","","","",""
"103473","1750348","1750566","","","","","","","","","",""
"103472","1750348","1750556","","","","","","","","","",""
"103471","1750348","1750554","","","","","","","","","",""
"103470","1750348","1750560","","","","","","","","","",""
"103469","1750348","1750558","","","","","","","","","",""
"103522","1750349","1750580","","","","","","","","","",""
"103519","1750349","1750578","","","","","","","","","",""
"103513","1750349","1750582","","","","","","","","","",""
"103511","1750349","1750572","","","","","","","","","",""
"103509","1750349","1750570","","","","","","","","","",""
"103506","1750349","1750576","","","","","","","","","",""
"103504","1750349","1750574","","","","","","","","","",""
"103474","1750349","1750568","","","","","","","","","",""
"103516","1750350","1750584","","","","","","","","","",""
"103502","1750350","1750596","","","","","","","","","",""
"103499","1750350","1750594","","","","","","","","","",""
"103494","1750350","1750598","","","","","","","","","",""
"103490","1750350","1750588","","","","","","","","","",""
"103487","1750350","1750586","","","","","","","","","",""
"103485","1750350","1750592","","","","","","","","","",""
"103481","1750350","1750590","","","","","","","","","",""
"103523","1750351","1750604","","","","","","","","","",""
"103520","1750351","1750602","","","","","","","","","",""
"103517","1750351","1750608","","","","","","","","","",""
"103514","1750351","1750606","","","","","","","","","",""
"103507","1750351","1750600","","","","","","","","","",""
"103491","1750351","1750612","","","","","","","","","",""
"103488","1750351","1750610","","","","","","","","","",""
"103482","1750351","1750614","","","","","","","","","",""
"103566","1750352","1750646","","","","","","","","","",""
"103564","1750352","1750644","","","","","","","","","",""
"103542","1750352","1750636","","","","","","","","","",""
"103541","1750352","1750634","","","","","","","","","",""
"103539","1750352","1750638","","","","","","","","","",""
"103535","1750352","1750632","","","","","","","","","",""
"103531","1750352","1750642","","","","","","","","","",""
"103529","1750352","1750640","","","","","","","","","",""
"103590","1750353","1750618","","","","","","","","","",""
"103589","1750353","1750616","","","","","","","","","",""
"103583","1750353","1750620","","","","","","","","","",""
"103581","1750353","1750624","","","","","","","","","",""
"103580","1750353","1750622","","","","","","","","","",""
"103537","1750353","1750628","","","","","","","","","",""
"103536","1750353","1750626","","","","","","","","","",""
"103534","1750353","1750630","","","","","","","","","",""
"103578","1750354","1750652","","","","","","","","","",""
"103575","1750354","1750650","","","","","","","","","",""
"103572","1750354","1750656","","","","","","","","","",""
"103569","1750354","1750654","","","","","","","","","",""
"103562","1750354","1750648","","","","","","","","","",""
"103553","1750354","1750660","","","","","","","","","",""
"103550","1750354","1750658","","","","","","","","","",""
"103545","1750354","1750662","","","","","","","","","",""
"103687","1999626","1999680","","","","","","","","","",""
"103686","1999626","1999694","","","","","","","","","",""
"103684","1999626","1999692","","","","","","","","","",""
"103643","1999626","1999686","","","","","","","","","",""
"103641","1999626","1999684","","","","","","","","","",""
"103639","1999626","1999690","","","","","","","","","",""
"103637","1999626","1999688","","","","","","","","","",""
"103633","1999626","1999682","","","","","","","","","",""
"103689","1999627","1999678","","","","","","","","","",""
"103688","1999627","1999676","","","","","","","","","",""
"103685","1999627","1999670","","","","","","","","","",""
"103683","1999627","1999668","","","","","","","","","",""
"103682","1999627","1999674","","","","","","","","","",""
"103681","1999627","1999672","","","","","","","","","",""
"103638","1999627","1999666","","","","","","","","","",""
"103636","1999627","1999664","","","","","","","","","",""
"103649","1999628","1999650","","","","","","","","","",""
"103648","1999628","1999648","","","","","","","","","",""
"103642","1999628","1999662","","","","","","","","","",""
"103640","1999628","1999660","","","","","","","","","",""
"103635","1999628","1999654","","","","","","","","","",""
"103634","1999628","1999652","","","","","","","","","",""
"103632","1999628","1999658","","","","","","","","","",""
"103631","1999628","1999656","","","","","","","","","",""
"103651","1999629","1999646","","","","","","","","","",""
"103650","1999629","1999644","","","","","","","","","",""
"103647","1999629","1999638","","","","","","","","","",""
"103646","1999629","1999636","","","","","","","","","",""
"103645","1999629","1999642","","","","","","","","","",""
"103644","1999629","1999640","","","","","","","","","",""
"103712","1999630","1999734","","","","","","","","","",""
"103711","1999630","1999736","","","","","","","","","",""
"103709","1999630","1999748","","","","","","","","","",""
"103707","1999630","1999746","","","","","","","","","",""
"103705","1999630","1999732","","","","","","","","","",""
"103704","1999630","1999738","","","","","","","","","",""
"103703","1999630","1999744","","","","","","","","","",""
